geneId	baseMean_ICP4	log2FoldChange_ICP4	lfcSE_ICP4	stat_ICP4	pvalue_ICP4	padj_ICP4	gene_ICP4	baseMean_n208	log2FoldChange_n208	lfcSE_n208	stat_n208	pvalue_n208	padj_n208	gene_n208	baseMean_n6	log2FoldChange_n6	lfcSE_n6	stat_n6	pvalue_n6	padj_n6	gene_n6	baseMean_RR_LL	log2FoldChange_RR_LL	lfcSE_RR_LL	stat_RR_LL	pvalue_RR_LL	padj_RR_LL	gene_RR_LL	DE_ICP4	DE_n208	DE_n6	DE_RR_LL	seqnames_2h	start_2h	end_2h	width_2h	strand_2h	V4_2h	V5_2h	V6_2h	V7_2h	V8_2h	V9_2h	V10_2h	annotation_2h	geneChr_2h	geneStart_2h	geneEnd_2h	geneLength_2h	geneStrand_2h	transcriptId_2h	distanceToTSS_2h	external_gene_name_2h	seqnames_4h	start_4h	end_4h	width_4h	strand_4h	V4_4h	V5_4h	V6_4h	V7_4h	V8_4h	V9_4h	V10_4h	annotation_4h	geneChr_4h	geneStart_4h	geneEnd_4h	geneLength_4h	geneStrand_4h	transcriptId_4h	distanceToTSS_4h	external_gene_name_4h
ENSG00000153317	7890.95502500906	-0.0854095377716532	0.146260355571409	-0.583955491137539	0.559250257625737	0.711134180996705	ASAP1	8475.44868591803	0.00121058861718997	0.168832618177271	0.00717034794733134	0.994278939100947	0.997008416218729	ASAP1	10653.96395986	-0.0313727036116065	0.276155632883639	-0.113605155484283	0.909550800328574	0.946660014080883	ASAP1	4564.57588637729	0.0304109164390725	0.151736368463797	0.200419429744875	0.841152565014836	0.897232793932408	ASAP1	FALSE	FALSE	FALSE	FALSE	8	130330102	130330228	127	*	KOS_2h_peak_15470	60	.	4.58289	9.23473	6.01893	93	Intron (ENST00000518721/ENSG00000153317, intron 3 of 29)	8	130152764	130340937	188174	2	ENST00000524367	10709	ASAP1	8	130443589	130443772	184	*	KOS_4h_peak_1398	77	.	7.34171	12.65555	7.71746	65	Promoter (<=1kb)	8	130052104	130443674	391571	2	ENST00000518721	0	ASAP1
ENSG00000153317	7890.95502500906	-0.0854095377716532	0.146260355571409	-0.583955491137539	0.559250257625737	0.711134180996705	ASAP1	8475.44868591803	0.00121058861718997	0.168832618177271	0.00717034794733134	0.994278939100947	0.997008416218729	ASAP1	10653.96395986	-0.0313727036116065	0.276155632883639	-0.113605155484283	0.909550800328574	0.946660014080883	ASAP1	4564.57588637729	0.0304109164390725	0.151736368463797	0.200419429744875	0.841152565014836	0.897232793932408	ASAP1	FALSE	FALSE	FALSE	FALSE	8	130193949	130194086	138	*	KOS_2h_peak_15468	41	.	4.79574	7.15913	4.10019	33	Intron (ENST00000518721/ENSG00000153317, intron 5 of 29)	8	130052104	130180862	128759	2	ENST00000524124	-13087	ASAP1	8	130443589	130443772	184	*	KOS_4h_peak_1398	77	.	7.34171	12.65555	7.71746	65	Promoter (<=1kb)	8	130052104	130443674	391571	2	ENST00000518721	0	ASAP1
ENSG00000153317	7890.95502500906	-0.0854095377716532	0.146260355571409	-0.583955491137539	0.559250257625737	0.711134180996705	ASAP1	8475.44868591803	0.00121058861718997	0.168832618177271	0.00717034794733134	0.994278939100947	0.997008416218729	ASAP1	10653.96395986	-0.0313727036116065	0.276155632883639	-0.113605155484283	0.909550800328574	0.946660014080883	ASAP1	4564.57588637729	0.0304109164390725	0.151736368463797	0.200419429744875	0.841152565014836	0.897232793932408	ASAP1	FALSE	FALSE	FALSE	FALSE	8	130428207	130428737	531	*	KOS_2h_peak_15472	39	.	3.47332	7.02622	3.976	338	Promoter (<=1kb)	8	130180867	130427802	246936	2	ENST00000520927	-405	ASAP1	8	130443589	130443772	184	*	KOS_4h_peak_1398	77	.	7.34171	12.65555	7.71746	65	Promoter (<=1kb)	8	130052104	130443674	391571	2	ENST00000518721	0	ASAP1
ENSG00000153317	7890.95502500906	-0.0854095377716532	0.146260355571409	-0.583955491137539	0.559250257625737	0.711134180996705	ASAP1	8475.44868591803	0.00121058861718997	0.168832618177271	0.00717034794733134	0.994278939100947	0.997008416218729	ASAP1	10653.96395986	-0.0313727036116065	0.276155632883639	-0.113605155484283	0.909550800328574	0.946660014080883	ASAP1	4564.57588637729	0.0304109164390725	0.151736368463797	0.200419429744875	0.841152565014836	0.897232793932408	ASAP1	FALSE	FALSE	FALSE	FALSE	8	130232946	130233215	270	*	KOS_2h_peak_15469	141	.	8.7922	17.7858	14.14006	108	Intron (ENST00000518721/ENSG00000153317, intron 4 of 29)	8	130179118	130236996	57879	2	ENST00000519169	3781	ASAP1	8	130443589	130443772	184	*	KOS_4h_peak_1398	77	.	7.34171	12.65555	7.71746	65	Promoter (<=1kb)	8	130052104	130443674	391571	2	ENST00000518721	0	ASAP1
ENSG00000153922	2266.98344254939	0.108862204985137	0.227662821192404	0.478172959532707	0.632527106771355	0.767262018833564	CHD1	2186.68608125847	-0.0270229245652723	0.234497364942394	-0.115237647006868	0.908256759434414	0.949863311710756	CHD1	3955.2976830568	0.721156581139052	0.304922449830824	2.36504915115028	0.0180276781930538	0.0546820031038848	CHD1	1050.81204042927	-0.347893204940715	0.183571597565445	-1.8951363367456	0.0580743417552085	0.122044706926662	CHD1	FALSE	FALSE	FALSE	FALSE	5	98928155	98928322	168	*	KOS_2h_peak_12717	30	.	3.45197	6.05565	3.09548	85	Promoter (<=1kb)	5	98855241	98928687	73447	2	ENST00000706140	365	CHD1	5	98928787	98929048	262	*	KOS_4h_peak_1164	103	.	8.53098	15.44683	10.30623	96	Promoter (<=1kb)	5	98853985	98929007	75023	2	ENST00000511067	0	CHD1
ENSG00000153922	2266.98344254939	0.108862204985137	0.227662821192404	0.478172959532707	0.632527106771355	0.767262018833564	CHD1	2186.68608125847	-0.0270229245652723	0.234497364942394	-0.115237647006868	0.908256759434414	0.949863311710756	CHD1	3955.2976830568	0.721156581139052	0.304922449830824	2.36504915115028	0.0180276781930538	0.0546820031038848	CHD1	1050.81204042927	-0.347893204940715	0.183571597565445	-1.8951363367456	0.0580743417552085	0.122044706926662	CHD1	FALSE	FALSE	FALSE	FALSE	5	98928529	98929251	723	*	KOS_2h_peak_12718	528	.	15.96541	57.43801	52.87202	457	Promoter (<=1kb)	5	98853985	98929007	75023	2	ENST00000511067	0	CHD1	5	98928787	98929048	262	*	KOS_4h_peak_1164	103	.	8.53098	15.44683	10.30623	96	Promoter (<=1kb)	5	98853985	98929007	75023	2	ENST00000511067	0	CHD1
ENSG00000153933	567.408039816455	0.69454246656104	0.346797771598073	2.00273047707467	0.0452062256650013	0.131031991050705	DGKE	436.974499341751	0.222429110622837	0.225882465715315	0.984711716858842	0.324765695754642	0.501170640784367	DGKE	934.423574957997	1.20510225117293	0.265902084793865	4.53212787747477	5.83924814934805e-06	5.90363948143794e-05	DGKE	203.528049046595	-0.163610921176375	0.280355857260105	-0.583583031848633	0.559500878944201	0.683117454168934	DGKE	FALSE	FALSE	FALSE	FALSE	17	56833677	56835310	1634	*	KOS_2h_peak_6990	144	.	7.36188	18.12256	14.45753	1287	Promoter (<=1kb)	17	56834107	56836466	2360	1	ENST00000572810	0	DGKE	17	56834888	56834994	107	*	KOS_4h_peak_622	41	.	5.56964	8.70312	4.11695	59	Promoter (<=1kb)	17	56834966	56866076	31111	1	ENST00000572944	0	DGKE
ENSG00000154122	2328.07601153411	0.0763384097572948	0.371209128469663	0.205647986276646	0.837065890941754	0.907392441503566	ANKH	2036.07630528289	-0.382220419033902	0.175451814840093	-2.17849225089098	0.0293694085274877	0.0899576967212379	ANKH	2866.94972868305	-0.0556962518379434	0.181899671485295	-0.306192151877778	0.759458347529576	0.848350483593643	ANKH	1682.95687233902	0.799349955658451	0.540377563127302	1.4792434220111	0.139075268159421	0.242063907655329	ANKH	FALSE	FALSE	FALSE	FALSE	5	14871903	14872186	284	*	KOS_2h_peak_12457	175	.	7.96504	21.34019	17.56648	113	Promoter (<=1kb)	5	14704800	14871778	166979	2	ENST00000284268	-125	ANKH	5	14871973	14872061	89	*	KOS_4h_peak_1145	17	.	3.9985	5.86251	1.70983	56	Promoter (<=1kb)	5	14704800	14871778	166979	2	ENST00000284268	-195	ANKH
ENSG00000154122	2328.07601153411	0.0763384097572948	0.371209128469663	0.205647986276646	0.837065890941754	0.907392441503566	ANKH	2036.07630528289	-0.382220419033902	0.175451814840093	-2.17849225089098	0.0293694085274877	0.0899576967212379	ANKH	2866.94972868305	-0.0556962518379434	0.181899671485295	-0.306192151877778	0.759458347529576	0.848350483593643	ANKH	1682.95687233902	0.799349955658451	0.540377563127302	1.4792434220111	0.139075268159421	0.242063907655329	ANKH	FALSE	FALSE	FALSE	FALSE	5	14871214	14871755	542	*	KOS_2h_peak_12456	142	.	7.73449	17.88842	14.23752	267	Promoter (<=1kb)	5	14768616	14871472	102857	2	ENST00000513115	0	ANKH	5	14871973	14872061	89	*	KOS_4h_peak_1145	17	.	3.9985	5.86251	1.70983	56	Promoter (<=1kb)	5	14704800	14871778	166979	2	ENST00000284268	-195	ANKH
ENSG00000154217	1072.4134162271	0.397146205658233	0.232236458655818	1.710094134043	0.0872484673449406	0.206928206460054	PITPNC1	915.626838592077	0.0552556859607391	0.189476664858004	0.291622643886773	0.770575160315294	0.863994751509971	PITPNC1	1193.34113858964	0.0962643946321633	0.225650720231336	0.426607965325675	0.669664895103596	0.784909891802477	PITPNC1	515.094574937145	0.204245474455061	0.21842511496572	0.935082371306595	0.349745850789896	0.487897455022008	PITPNC1	FALSE	FALSE	FALSE	FALSE	17	67528930	67529282	353	*	KOS_2h_peak_7102	127	.	7.93887	16.32355	12.72785	126	Intron (ENST00000580974/ENSG00000154217, intron 1 of 9)	17	67532905	67632421	99517	1	ENST00000581923	-3623	PITPNC1	17	67378244	67378323	80	*	KOS_4h_peak_643	49	.	6.30968	9.5794	4.92069	21	Promoter (<=1kb)	17	67378966	67578225	199260	1	ENST00000584471	-643	PITPNC1
ENSG00000154217	1072.4134162271	0.397146205658233	0.232236458655818	1.710094134043	0.0872484673449406	0.206928206460054	PITPNC1	915.626838592077	0.0552556859607391	0.189476664858004	0.291622643886773	0.770575160315294	0.863994751509971	PITPNC1	1193.34113858964	0.0962643946321633	0.225650720231336	0.426607965325675	0.669664895103596	0.784909891802477	PITPNC1	515.094574937145	0.204245474455061	0.21842511496572	0.935082371306595	0.349745850789896	0.487897455022008	PITPNC1	FALSE	FALSE	FALSE	FALSE	17	67378527	67378788	262	*	KOS_2h_peak_7100	14	.	2.64634	4.11579	1.40409	238	Promoter (<=1kb)	17	67378966	67578225	199260	1	ENST00000584471	-178	PITPNC1	17	67378244	67378323	80	*	KOS_4h_peak_643	49	.	6.30968	9.5794	4.92069	21	Promoter (<=1kb)	17	67378966	67578225	199260	1	ENST00000584471	-643	PITPNC1
ENSG00000154217	1072.4134162271	0.397146205658233	0.232236458655818	1.710094134043	0.0872484673449406	0.206928206460054	PITPNC1	915.626838592077	0.0552556859607391	0.189476664858004	0.291622643886773	0.770575160315294	0.863994751509971	PITPNC1	1193.34113858964	0.0962643946321633	0.225650720231336	0.426607965325675	0.669664895103596	0.784909891802477	PITPNC1	515.094574937145	0.204245474455061	0.21842511496572	0.935082371306595	0.349745850789896	0.487897455022008	PITPNC1	FALSE	FALSE	FALSE	FALSE	17	67378527	67378788	262	*	KOS_2h_peak_7100	14	.	2.64634	4.11579	1.40409	238	Promoter (<=1kb)	17	67378966	67578225	199260	1	ENST00000584471	-178	PITPNC1	17	67377218	67377373	156	*	KOS_4h_peak_642	158	.	10.28242	21.34395	15.85977	83	Promoter (<=1kb)	17	67377281	67697256	319976	1	ENST00000580974	0	PITPNC1
ENSG00000154217	1072.4134162271	0.397146205658233	0.232236458655818	1.710094134043	0.0872484673449406	0.206928206460054	PITPNC1	915.626838592077	0.0552556859607391	0.189476664858004	0.291622643886773	0.770575160315294	0.863994751509971	PITPNC1	1193.34113858964	0.0962643946321633	0.225650720231336	0.426607965325675	0.669664895103596	0.784909891802477	PITPNC1	515.094574937145	0.204245474455061	0.21842511496572	0.935082371306595	0.349745850789896	0.487897455022008	PITPNC1	FALSE	FALSE	FALSE	FALSE	17	67377164	67377549	386	*	KOS_2h_peak_7098	461	.	13.51954	50.49306	46.18439	152	Promoter (<=1kb)	17	67377281	67697256	319976	1	ENST00000580974	0	PITPNC1	17	67377218	67377373	156	*	KOS_4h_peak_642	158	.	10.28242	21.34395	15.85977	83	Promoter (<=1kb)	17	67377281	67697256	319976	1	ENST00000580974	0	PITPNC1
ENSG00000154217	1072.4134162271	0.397146205658233	0.232236458655818	1.710094134043	0.0872484673449406	0.206928206460054	PITPNC1	915.626838592077	0.0552556859607391	0.189476664858004	0.291622643886773	0.770575160315294	0.863994751509971	PITPNC1	1193.34113858964	0.0962643946321633	0.225650720231336	0.426607965325675	0.669664895103596	0.784909891802477	PITPNC1	515.094574937145	0.204245474455061	0.21842511496572	0.935082371306595	0.349745850789896	0.487897455022008	PITPNC1	FALSE	FALSE	FALSE	FALSE	17	67378132	67378404	273	*	KOS_2h_peak_7099	183	.	8.3753	22.1948	18.39498	161	Promoter (<=1kb)	17	67378966	67578225	199260	1	ENST00000584471	-562	PITPNC1	17	67377218	67377373	156	*	KOS_4h_peak_642	158	.	10.28242	21.34395	15.85977	83	Promoter (<=1kb)	17	67377281	67697256	319976	1	ENST00000580974	0	PITPNC1
ENSG00000154217	1072.4134162271	0.397146205658233	0.232236458655818	1.710094134043	0.0872484673449406	0.206928206460054	PITPNC1	915.626838592077	0.0552556859607391	0.189476664858004	0.291622643886773	0.770575160315294	0.863994751509971	PITPNC1	1193.34113858964	0.0962643946321633	0.225650720231336	0.426607965325675	0.669664895103596	0.784909891802477	PITPNC1	515.094574937145	0.204245474455061	0.21842511496572	0.935082371306595	0.349745850789896	0.487897455022008	PITPNC1	FALSE	FALSE	FALSE	FALSE	17	67376378	67376511	134	*	KOS_2h_peak_7097	38	.	4.31739	6.93407	3.89362	110	Promoter (<=1kb)	17	67377281	67697256	319976	1	ENST00000580974	-770	PITPNC1	17	67378244	67378323	80	*	KOS_4h_peak_643	49	.	6.30968	9.5794	4.92069	21	Promoter (<=1kb)	17	67378966	67578225	199260	1	ENST00000584471	-643	PITPNC1
ENSG00000154217	1072.4134162271	0.397146205658233	0.232236458655818	1.710094134043	0.0872484673449406	0.206928206460054	PITPNC1	915.626838592077	0.0552556859607391	0.189476664858004	0.291622643886773	0.770575160315294	0.863994751509971	PITPNC1	1193.34113858964	0.0962643946321633	0.225650720231336	0.426607965325675	0.669664895103596	0.784909891802477	PITPNC1	515.094574937145	0.204245474455061	0.21842511496572	0.935082371306595	0.349745850789896	0.487897455022008	PITPNC1	FALSE	FALSE	FALSE	FALSE	17	67378844	67379184	341	*	KOS_2h_peak_7101	101	.	5.48253	13.64341	10.17116	137	Promoter (<=1kb)	17	67378966	67578225	199260	1	ENST00000584471	0	PITPNC1	17	67377218	67377373	156	*	KOS_4h_peak_642	158	.	10.28242	21.34395	15.85977	83	Promoter (<=1kb)	17	67377281	67697256	319976	1	ENST00000580974	0	PITPNC1
ENSG00000154217	1072.4134162271	0.397146205658233	0.232236458655818	1.710094134043	0.0872484673449406	0.206928206460054	PITPNC1	915.626838592077	0.0552556859607391	0.189476664858004	0.291622643886773	0.770575160315294	0.863994751509971	PITPNC1	1193.34113858964	0.0962643946321633	0.225650720231336	0.426607965325675	0.669664895103596	0.784909891802477	PITPNC1	515.094574937145	0.204245474455061	0.21842511496572	0.935082371306595	0.349745850789896	0.487897455022008	PITPNC1	FALSE	FALSE	FALSE	FALSE	17	67528930	67529282	353	*	KOS_2h_peak_7102	127	.	7.93887	16.32355	12.72785	126	Intron (ENST00000580974/ENSG00000154217, intron 1 of 9)	17	67532905	67632421	99517	1	ENST00000581923	-3623	PITPNC1	17	67377218	67377373	156	*	KOS_4h_peak_642	158	.	10.28242	21.34395	15.85977	83	Promoter (<=1kb)	17	67377281	67697256	319976	1	ENST00000580974	0	PITPNC1
ENSG00000154217	1072.4134162271	0.397146205658233	0.232236458655818	1.710094134043	0.0872484673449406	0.206928206460054	PITPNC1	915.626838592077	0.0552556859607391	0.189476664858004	0.291622643886773	0.770575160315294	0.863994751509971	PITPNC1	1193.34113858964	0.0962643946321633	0.225650720231336	0.426607965325675	0.669664895103596	0.784909891802477	PITPNC1	515.094574937145	0.204245474455061	0.21842511496572	0.935082371306595	0.349745850789896	0.487897455022008	PITPNC1	FALSE	FALSE	FALSE	FALSE	17	67376378	67376511	134	*	KOS_2h_peak_7097	38	.	4.31739	6.93407	3.89362	110	Promoter (<=1kb)	17	67377281	67697256	319976	1	ENST00000580974	-770	PITPNC1	17	67377218	67377373	156	*	KOS_4h_peak_642	158	.	10.28242	21.34395	15.85977	83	Promoter (<=1kb)	17	67377281	67697256	319976	1	ENST00000580974	0	PITPNC1
ENSG00000154217	1072.4134162271	0.397146205658233	0.232236458655818	1.710094134043	0.0872484673449406	0.206928206460054	PITPNC1	915.626838592077	0.0552556859607391	0.189476664858004	0.291622643886773	0.770575160315294	0.863994751509971	PITPNC1	1193.34113858964	0.0962643946321633	0.225650720231336	0.426607965325675	0.669664895103596	0.784909891802477	PITPNC1	515.094574937145	0.204245474455061	0.21842511496572	0.935082371306595	0.349745850789896	0.487897455022008	PITPNC1	FALSE	FALSE	FALSE	FALSE	17	67378844	67379184	341	*	KOS_2h_peak_7101	101	.	5.48253	13.64341	10.17116	137	Promoter (<=1kb)	17	67378966	67578225	199260	1	ENST00000584471	0	PITPNC1	17	67378244	67378323	80	*	KOS_4h_peak_643	49	.	6.30968	9.5794	4.92069	21	Promoter (<=1kb)	17	67378966	67578225	199260	1	ENST00000584471	-643	PITPNC1
ENSG00000154217	1072.4134162271	0.397146205658233	0.232236458655818	1.710094134043	0.0872484673449406	0.206928206460054	PITPNC1	915.626838592077	0.0552556859607391	0.189476664858004	0.291622643886773	0.770575160315294	0.863994751509971	PITPNC1	1193.34113858964	0.0962643946321633	0.225650720231336	0.426607965325675	0.669664895103596	0.784909891802477	PITPNC1	515.094574937145	0.204245474455061	0.21842511496572	0.935082371306595	0.349745850789896	0.487897455022008	PITPNC1	FALSE	FALSE	FALSE	FALSE	17	67377164	67377549	386	*	KOS_2h_peak_7098	461	.	13.51954	50.49306	46.18439	152	Promoter (<=1kb)	17	67377281	67697256	319976	1	ENST00000580974	0	PITPNC1	17	67378244	67378323	80	*	KOS_4h_peak_643	49	.	6.30968	9.5794	4.92069	21	Promoter (<=1kb)	17	67378966	67578225	199260	1	ENST00000584471	-643	PITPNC1
ENSG00000154217	1072.4134162271	0.397146205658233	0.232236458655818	1.710094134043	0.0872484673449406	0.206928206460054	PITPNC1	915.626838592077	0.0552556859607391	0.189476664858004	0.291622643886773	0.770575160315294	0.863994751509971	PITPNC1	1193.34113858964	0.0962643946321633	0.225650720231336	0.426607965325675	0.669664895103596	0.784909891802477	PITPNC1	515.094574937145	0.204245474455061	0.21842511496572	0.935082371306595	0.349745850789896	0.487897455022008	PITPNC1	FALSE	FALSE	FALSE	FALSE	17	67378132	67378404	273	*	KOS_2h_peak_7099	183	.	8.3753	22.1948	18.39498	161	Promoter (<=1kb)	17	67378966	67578225	199260	1	ENST00000584471	-562	PITPNC1	17	67378244	67378323	80	*	KOS_4h_peak_643	49	.	6.30968	9.5794	4.92069	21	Promoter (<=1kb)	17	67378966	67578225	199260	1	ENST00000584471	-643	PITPNC1
ENSG00000154229	6571.94320303015	-0.378640407515657	0.202470940074926	-1.87009754276608	0.0614702736597236	0.161902692819339	PRKCA	7476.50777703675	-0.250440583492265	0.178177164255352	-1.40557059900981	0.159851671614432	0.309454098566482	PRKCA	9146.56883824829	-0.298640077795247	0.281960969096914	-1.05915396287562	0.289529667427951	0.447777500360385	PRKCA	3892.9373376499	-0.326182569790618	0.150470424200985	-2.16775204511242	0.0301775572720529	0.0722693547936305	PRKCA	FALSE	FALSE	FALSE	FALSE	17	66302219	66303524	1306	*	KOS_2h_peak_7093	174	.	8.15065	21.21468	17.44401	376	Promoter (<=1kb)	17	66302613	66810743	508131	1	ENST00000413366	0	PRKCA	17	66303353	66303406	54	*	KOS_4h_peak_635	42	.	6.00284	8.80761	4.21067	48	Promoter (<=1kb)	17	66302957	66306348	3392	1	ENST00000583775	396	PRKCA
ENSG00000154556	25.2929030793257	0.741994282983384	0.758110461038915	0.978741649292841	0.327707647436199	0.504199133090003	SORBS2	13.1774910768965	-0.940216475971392	0.684891469302203	-1.37279630147726	0.169815680873595	0.322715541620014	SORBS2	23.274982919372	0.108795648872391	0.632242423801791	0.172079007634733	0.863375416058294	0.91792735894319	SORBS2	14.9838634231546	1.16601118921442	1.06493216219585	1.09491593042899	0.273553469211973	0.405798448010695	SORBS2	FALSE	FALSE	FALSE	FALSE	4	185827650	185827773	124	*	KOS_2h_peak_12376	54	.	4.93416	8.62136	5.44621	74	Intron (ENST00000284776/ENSG00000154556, intron 1 of 20)	4	185684811	185813124	128314	2	ENST00000456060	-14526	SORBS2	4	185847636	185847710	75	*	KOS_4h_peak_1136	51	.	6.59852	9.80045	5.10335	64	Intron (ENST00000284776/ENSG00000154556, intron 1 of 20)	4	185684811	185813124	128314	2	ENST00000456060	-34512	SORBS2
ENSG00000154556	25.2929030793257	0.741994282983384	0.758110461038915	0.978741649292841	0.327707647436199	0.504199133090003	SORBS2	13.1774910768965	-0.940216475971392	0.684891469302203	-1.37279630147726	0.169815680873595	0.322715541620014	SORBS2	23.274982919372	0.108795648872391	0.632242423801791	0.172079007634733	0.863375416058294	0.91792735894319	SORBS2	14.9838634231546	1.16601118921442	1.06493216219585	1.09491593042899	0.273553469211973	0.405798448010695	SORBS2	FALSE	FALSE	FALSE	FALSE	4	185827140	185827399	260	*	KOS_2h_peak_12375	189	.	10.81324	22.7898	18.97527	101	Intron (ENST00000284776/ENSG00000154556, intron 1 of 20)	4	185684811	185813124	128314	2	ENST00000456060	-14016	SORBS2	4	185847636	185847710	75	*	KOS_4h_peak_1136	51	.	6.59852	9.80045	5.10335	64	Intron (ENST00000284776/ENSG00000154556, intron 1 of 20)	4	185684811	185813124	128314	2	ENST00000456060	-34512	SORBS2
ENSG00000154556	25.2929030793257	0.741994282983384	0.758110461038915	0.978741649292841	0.327707647436199	0.504199133090003	SORBS2	13.1774910768965	-0.940216475971392	0.684891469302203	-1.37279630147726	0.169815680873595	0.322715541620014	SORBS2	23.274982919372	0.108795648872391	0.632242423801791	0.172079007634733	0.863375416058294	0.91792735894319	SORBS2	14.9838634231546	1.16601118921442	1.06493216219585	1.09491593042899	0.273553469211973	0.405798448010695	SORBS2	FALSE	FALSE	FALSE	FALSE	4	185847500	185847757	258	*	KOS_2h_peak_12377	195	.	8.6765	23.34541	19.50857	145	Intron (ENST00000284776/ENSG00000154556, intron 1 of 20)	4	185684811	185813124	128314	2	ENST00000456060	-34376	SORBS2	4	185847636	185847710	75	*	KOS_4h_peak_1136	51	.	6.59852	9.80045	5.10335	64	Intron (ENST00000284776/ENSG00000154556, intron 1 of 20)	4	185684811	185813124	128314	2	ENST00000456060	-34512	SORBS2
ENSG00000154582	3952.66210217259	0.41668480118125	0.130670719069393	3.18881539910995	0.0014285707344153	0.0104943259664667	ELOC	3770.59127313696	0.384019925873347	0.153781196791884	2.4971838812846	0.0125184024090469	0.0470172013060757	ELOC	5129.8482730169	0.452753475597427	0.216269625115593	2.0934677042855	0.0363074241119242	0.0955753959383093	ELOC	1997.11977489786	0.367685166329427	0.185031639960074	1.987147530059	0.0469060504159215	0.102881552473402	ELOC	FALSE	FALSE	FALSE	FALSE	8	73971940	73972260	321	*	KOS_2h_peak_15277	593	.	17.35299	64.38782	59.3492	162	Promoter (<=1kb)	8	73939169	73972186	33018	2	ENST00000602840	0	ELOC	8	73972045	73972187	143	*	KOS_4h_peak_1391	205	.	12.90972	26.29348	20.53724	51	Promoter (<=1kb)	8	73939169	73972186	33018	2	ENST00000602840	0	ELOC
ENSG00000154640	1638.93243285613	-0.42911971735368	0.277536634061537	-1.54617324233504	0.122062733874834	0.260245546240509	BTG3	2005.63391391375	-0.0999238903354635	0.236469060976808	-0.422566444517931	0.6726116130807	0.797535595447799	BTG3	2438.82315357442	-0.192724756036265	0.187432881672824	-1.02823343650384	0.303840033593912	0.462766092046552	BTG3	805.830704303045	-1.12975566602671	0.194346139497446	-5.81311092130832	6.13223984254299e-09	9.24006801274354e-08	BTG3	FALSE	FALSE	FALSE	FALSE	21	17612500	17613104	605	*	KOS_2h_peak_10336	295	.	12.027	33.57846	29.51658	352	Promoter (<=1kb)	21	17593653	17612844	19192	2	ENST00000339775	0	BTG3	21	17612742	17612833	92	*	KOS_4h_peak_959	50	.	6.4269	9.76996	5.08221	55	Promoter (<=1kb)	21	17593653	17612844	19192	2	ENST00000339775	11	BTG3
ENSG00000154734	14295.3524605106	-0.225369347437446	0.182121734157912	-1.23746541553374	0.215914346199908	0.382878777071224	ADAMTS1	12281.0734879247	-1.01634619671372	0.168025023737936	-6.04877877177916	1.45947906850573e-09	4.59267492689075e-08	ADAMTS1	28989.0961877806	0.690551875063786	0.270007003859812	2.55753319429566	0.010541749638641	0.0355434066866892	ADAMTS1	10557.5409249353	0.495302145077664	0.262038161770153	1.89019088567763	0.0587324352187016	0.123143566053894	ADAMTS1	FALSE	FALSE	FALSE	FALSE	21	26844186	26845070	885	*	KOS_2h_peak_10345	200	.	8.94415	23.89156	20.04296	793	Promoter (<=1kb)	21	26835755	26845409	9655	2	ENST00000284984	339	ADAMTS1	21	26845279	26845408	130	*	KOS_4h_peak_963	112	.	8.85929	16.44196	11.23618	82	Promoter (<=1kb)	21	26835755	26845409	9655	2	ENST00000284984	1	ADAMTS1
ENSG00000154734	14295.3524605106	-0.225369347437446	0.182121734157912	-1.23746541553374	0.215914346199908	0.382878777071224	ADAMTS1	12281.0734879247	-1.01634619671372	0.168025023737936	-6.04877877177916	1.45947906850573e-09	4.59267492689075e-08	ADAMTS1	28989.0961877806	0.690551875063786	0.270007003859812	2.55753319429566	0.010541749638641	0.0355434066866892	ADAMTS1	10557.5409249353	0.495302145077664	0.262038161770153	1.89019088567763	0.0587324352187016	0.123143566053894	ADAMTS1	FALSE	FALSE	FALSE	FALSE	21	26846234	26846447	214	*	KOS_2h_peak_10347	35	.	3.94386	6.5362	3.52857	31	Promoter (<=1kb)	21	26836310	26845409	9100	2	ENST00000679316	-825	ADAMTS1	21	26844556	26844615	60	*	KOS_4h_peak_962	40	.	5.68732	8.58022	4.0249	39	Promoter (<=1kb)	21	26836287	26843777	7491	2	ENST00000679152	-779	ADAMTS1
ENSG00000154734	14295.3524605106	-0.225369347437446	0.182121734157912	-1.23746541553374	0.215914346199908	0.382878777071224	ADAMTS1	12281.0734879247	-1.01634619671372	0.168025023737936	-6.04877877177916	1.45947906850573e-09	4.59267492689075e-08	ADAMTS1	28989.0961877806	0.690551875063786	0.270007003859812	2.55753319429566	0.010541749638641	0.0355434066866892	ADAMTS1	10557.5409249353	0.495302145077664	0.262038161770153	1.89019088567763	0.0587324352187016	0.123143566053894	ADAMTS1	FALSE	FALSE	FALSE	FALSE	21	26844186	26845070	885	*	KOS_2h_peak_10345	200	.	8.94415	23.89156	20.04296	793	Promoter (<=1kb)	21	26835755	26845409	9655	2	ENST00000284984	339	ADAMTS1	21	26844403	26844479	77	*	KOS_4h_peak_961	54	.	6.48089	10.16573	5.43914	49	Promoter (<=1kb)	21	26836287	26843777	7491	2	ENST00000679152	-626	ADAMTS1
