"source"	"ID"	"Description"	"Genes"	"GeneRatio"	"BgRatio"	"pvalue"	"geneID"	"Count"	"Total"	"OddsRatio"	"fdr"
"GOCC MICROTUBULE ASSOCIATED COMPLEX"	"go_cc"	"GOCC_MICROTUBULE_ASSOCIATED_COMPLEX"	"GOCC_MICROTUBULE_ASSOCIATED_COMPLEX"	"SHTN1/KIF17/HAUS4/KIF3C/DYNLT2/HDAC6/DYNC2I2/DYNC1I1/PEA15/LRP8/DNAH2/NDEL1/KIF20A/DYNC1I2/DNAH17/KIFC2/KIF13A/KATNB1/CCDC103/MAP7/KIF13B/HAUS8/DYNC1H1/KIF15/AURKA/CLIP2/KIF6/DCTN3/DNAI3/DNAI4/DNAH12/DYNC2H1/DYNLT4/KIF7/HAUS5/KIF1B/BIRC5/DCTN5/DYNC2LI1/CCDC65/APPBP2/MAP1A/PXN/DYNC1LI1/KATNA1/DCTN4/EML2/TPR/KATNAL1/KIF23/KIF27/KIF14/INCENP/HAUS1/KIF18B/ACTR1B/NDE1/KIF3B/KLC3/KIFC1/FNTB/KIF3A/KIF2A/KIF4A/AURKB/DNAH11/DCTN6/DCTN1/KIFC3/KLC2/DYNLT2B/KIF20B/KLC4/DYNLT3/PAFAH1B1/HAUS3/KIF18A/DYNLL2/KIF22/EML1/DNAH5/NUDCD3/RANBP9/DNAH10/DCTN2/HAUS6/DNAL1/KIF11/KIF16B/CDCA8/KIF21A/DYNC2I1/DNAL4/DNHD1/MAP2/MAP1S/ACTR10/KIF2C/DYNLT5/KIF1C/KIF5A/SNX4/MAP4/DYNLL1/DNAH14/DYNLT1/GABARAP/DNAH3/KIF5C/FNTA/DNAH6/DNAH1/KLC1/DNAH7/DYNC1LI2/HAUS2/KATNBL1/AURKC/MAP1B/STAU1/RABGAP1/MID1/ACTR1A/CFAP70/FBXW11/DISC1/DNALI1/SPTBN5/DYNLRB1/HAUS7/KATNAL2/KIF9/KIFAP3/KIF5B/KIF1A/TRIM54/ODAD1/DRC1/RP1/DNAH8/DNAH9/KIF19/DYNLRB2/MEFV/KIF21B/TTBK1/DNAI1/DNAI7/KIF25/KIF4B"	"2/725"	"148/21547"	0.957530909310535	"DNAI3/KIF6"	2	150	0.401621621621622	0.999883106616208
"GOCC MICROVILLUS"	"go_cc"	"GOCC_MICROVILLUS"	"GOCC_MICROVILLUS"	"SLC7A8/SLC7A11/PDPN/PODXL/ATP6V1E1/TEK/CUBN/ATP6V1A/SLC6A6/EZR/JAM3/ANGPT1/IQGAP2/MYO1D/PDGFA/TBC1D10A/CDHR5/PDZK1/ESPN/MYO1C/MYO7A/MUC20/MYO6/IFT20/PTPRH/MSN/HYAL2/CTNNB1/TGFB1/SYTL1/SLC27A4/STARD10/PDGFRA/AMN/CDHR2/ITGAV/SLC38A4/CD44/MYO1E/RAPGEF3/ATP6V1B2/MYO1H/ITGB3/LRRK2/WWOX/ATP7A/MYO1B/AOC3/AMN1/OXTR/FSCN1/FMN2/SLC7A5/MYO7B/FOXA1/PROM2/ICAM2/EXOC4/PLEKHG6/CD302/CLIC4/CNP/NHERF1/SPEF1/RDX/SLC26A2/BBS2/DCXR/MYO1F/CLCA1/CRB1/CEACAM1/DPEP1/FSCN3/USH1C/S100P/CA9/MYO1A/MTTP"	"7/720"	"72/21623"	0.0141257535591157	"CUBN/MYO7A/IQGAP2/PDPN/MUC20/ESPN/PDGFA"	7	79	2.91977237654321	0.285340221894137
"GOCC MICROVILLUS MEMBRANE"	"go_cc"	"GOCC_MICROVILLUS_MEMBRANE"	"GOCC_MICROVILLUS_MEMBRANE"	"SLC7A8/SLC7A11/PDPN/PODXL/CUBN/SLC6A6/EZR/CDHR5/PDZK1/MUC20/PTPRH/MSN/CTNNB1/SYTL1/AMN/CDHR2/ITGAV/SLC38A4/ITGB3/AMN1/SLC7A5/PROM2/NHERF1/SLC26A2/CEACAM1/DPEP1/S100P/CA9/MTTP"	"3/724"	"26/21669"	0.0664795403981534	"CUBN/PDPN/MUC20"	3	29	3.45341053973651	0.526440033527213
"GOCC MIDBODY"	"go_cc"	"GOCC_MIDBODY"	"GOCC_MIDBODY"	"BCL3/VPS4B/APC2/CYLD/CENPV/STK17B/CHMP2B/RALA/MYH10/PRC1/FOXL2/GEM/CNTRL/SEPTIN6/PSRC1/CHMP1B/PIK3C3/YPEL5/CENPF/MTCL1/CHMP4A/RALB/TTC28/CRMP1/KIF20A/ARL8B/FLCN/MARK4/RAD21/MAK/HNRNPU/KIF13A/CPEB3/CHMP5/HEPACAM2/IL16/RAB8A/SH3GLB1/KATNB1/KLHDC8B/LZTS2/HSP90B1/PTCH1/ANLN/AGBL5/VPS37B/NUDC/SYNE1/TSG101/AURKA/CHMP4C/TRAPPC14/SIRT2/TACC1/CEP126/GDI1/PDXP/NUP62/DCTN3/ANXA2/CHMP6/SCCPDH/AGAP2/CHMP3/C9orf72/CCDC66/MICAL1/BIRC5/WIZ/CCDC124/EML3/ARL8A/CENPC/CENPE/PKP4/KATNA1/FAM50B/UVRAG/KIF23/RACGAP1/PIK3CB/EXOC7/CELF2/KIF14/ZNF330/INCENP/PDCD6IP/CAPG/EXOC6/KIF3B/RAP2A/ECT2/CCDC69/CHMP7/KIF4A/AURKB/SAFB/EXOC1/MAPRE3/TTC23L/CEP55/KIF20B/CHMP4B/PITPNM1/SSNA1/TOPORS/ARF6/SPAST/SPAG5/TXNDC9/ASPM/CEP44/MBD5/EXOC5/DDX11/ARL2BP/PIN1/RNF8/SHCBP1/EML4/MSRA/C6orf89/CIAO2B/SSH1/CDCA8/ANXA11/ANKRD54/PLK1/USP8/ARL3/PPP1CC/RHOA/SPART/RAB11FIP3/TRIOBP/DNM2/RCC2/BIRC6/SLC2A1/ERH/RACK1/ABRAXAS2/GNL3/NAT10/NEK2/TEX14/KLHL9/HSPA5/PKN1/CDK1/ENTR1/TTC19/CHMP2A/MPLKIP/TBCK/EXOC3/JTB/RAN/GNAI2/SEPTIN1/CTDP1/KEAP1/ZFYVE19/CDC42/EXOC2/GNAI1/EXOC4/CLIC4/URB2/MAP10/POLDIP2/SVIL/KATNBL1/AURKC/SEPTIN7/TTLL12/SEPTIN2/ZFYVE26/MITD1/MICAL3/USP3/ALKBH4/RDX/LATS1/IQGAP1/IST1/CTNND1/DTNBP1/PKN2/VPS4A/CHMP1A/GNAI3/LYRM1/NEXMIF/RASGEF1B/USP50/RAB11FIP4"	"1/726"	"196/21499"	0.998529721384573	"CHMP4C"	1	197	0.151086467644909	0.999883106616208
"GOCC MISMATCH REPAIR COMPLEX"	"go_cc"	"GOCC_MISMATCH_REPAIR_COMPLEX"	"GOCC_MISMATCH_REPAIR_COMPLEX"	"PMS2P5/PMS2P6/MLH1/MSH6/PMS1/MSH2/PMS2P3/MSH3/PMS2/MLH3"	"1/726"	"9/21686"	0.280842777824095	"PMS2P6"	1	10	3.31894704621977	0.844596020501555
"GOCC MITOCHONDRIAL MATRIX"	"go_cc"	"GOCC_MITOCHONDRIAL_MATRIX"	"GOCC_MITOCHONDRIAL_MATRIX"	"ACOT11/DNAJC15/VDAC2/TYMS/FOXO3/CPS1/OAT/CHPF/TP53/ALAS1/AK4/ARHGAP11B/PTPN1/PAM16/TFB1M/GPT2/POLG2/FDX1/MTHFD2/NDUFS7/MRPS5/MRPL48/DARS2/ACSM4/MRPL50/ACSS1/MRPS7/PDSS2/MTHFD1L/PYROXD2/MPST/TXNRD2/AK3/PHYKPL/NUDT1/SHMT2/DNA2/MRPL34/ALDH4A1/OGG1/PDE12/NUDT13/NAT8L/PCK2/MMAB/DTYMK/ISCA2/MRPL41/ERBB4/PDK3/MRPS14/ACSF2/MPG/GCSH/DHTKD1/ISCU/SUPV3L1/HYKK/NDUFAF1/GLRX2/PPTC7/ADPRS/GFM2/BCKDHA/SOD2/UQCC2/MRPL36/MRPL51/FDXR/ACOT2/MRPS6/MTRF1L/NDUFA9/POLRMT/MRPS15/PDE2A/DBT/NAGS/MTHFD2L/MMAA/TRAP1/NDUFAB1/PMPCA/PDP2/NR3C1/GRSF1/MPV17L2/SARDH/NUDT2/RPUSD3/GLUD2/METTL15/BCAT2/CYP11A1/NARS2/SIRT3/GSTZ1/NDUFB8/OGDHL/ECI1/ALDH7A1/LIAS/HADHB/DGLUCY/CS/HSD17B10/BOLA3/PDK2/MTERF2/MRPS18A/ATP5F1E/RPS3/PARG/TFB2M/MCEE/MCCC1/MTRES1/LYRM7/SDHAF1/FH/PC/ARL2/MECR/SHC1/MRPS25/FASTKD5/FOXO3B/NUBPL/TIMM44/MRPL9/ETHE1/PPIF/TSFM/MRPS27/ABAT/MRPS9/PPA2/D2HGDH/DMGDH/MRPL16/PRDX5/CCAR2/PARS2/DHRS2/MARS2/SARS2/COQ3/MRPL57/CHCHD1/LYRM4/MRPL58/MRPL11/NSUN3/TRMT61B/BLOC1S1/PRIMPOL/HAX1/SDHAF3/SLC25A5/NAXE/MRPL20/MRPS2/HSPE1/GPX1/METTL4/TUFM/NDUFAF7/ACP6/METTL17/ACADVL/MRPL39/GARS1/ACSM3/SIRT4/MRPS16/ARG2/HADHA/NDUFS8/FXN/MRPS30/MRPS12/ALKBH7/RIDA/KARS1/IVD/HTD2/RAD51/OXCT1/CARS2/PDP1/ATXN3/MRPS34/GLUD1/MRPS28/MTG1/MRPL38/GOT2/ATAD3A/EARS2/GSTK1/HARS2/MRPL22/MRPL44/ME3/AADAT/LACTB2/ARL2BP/FPGS/NAXD/PDHX/TRMT10C/MRPL40/NUDT9/MRPS24/MRPS31/SUOX/HAGH/ALDH1L2/MRPL32/MRRF/COASY/FASTKD2/MRPL23/MCCC2/ALDH1B1/EXD2/MRPL2/HMGCL/GRPEL1/TRNT1/MRPL42/FLAD1/CASQ1/BDH1/DGUOK/MRPL24/RARS2/MRPL55/CLPP/IDH2/PARK7/NDUFS1/TRMT5/YARS2/MIPEP/QARS1/MRPS33/LARS2/ERAL1/FASTKD1/MRPL33/MRPS23/ACADSB/GSR/ATP5F1D/FARS2/MMUT/SCO2/PDK1/HSPD1/COQ5/LRRK2/TRIT1/HSPA1L/HIBCH/MRPL46/CYP27A1/CLPX/DLD/PRORP/MRPL3/MTERF4/ALDH5A1/MYG1/PRDX3/MRM2/ALDH2/LIPT1/DECR1/ETFDH/DLST/ISCA1/MRPS18B/CCNB1/ATP5F1A/PMPCB/PDHB/MRM1/NDUFA7/C1QBP/NME4/CDK1/ADHFE1/WARS2/MAIP1/SSBP1/SDHAF4/MRPL17/GLRX5/OXA1L/AUH/ACADS/PIN4/PYCR2/REXO2/MRPL37/MLYCD/OGDH/MRPL1/PTCD1/TXN2/ETFA/LRPPRC/LRRC59/MRPL54/ACOT9/MRPL4/PTCD3/TWNK/GUF1/TRMT2B/GLS/BCKDHB/ETFB/STYXL1/MRPL35/IDH3A/FASTK/ACADM/DNAJA3/MRPL13/AURKAIP1/ETFBKMT/RPUSD4/ATP5F1B/MRPL14/MRPL27/SMDT1/TK2/MRPL49/MRPL30/PYCR1/IDH3G/MCAT/MRPS17/AASS/MRPL12/ATG4D/GCDH/BCO2/DNAJC19/GADD45GIP1/PITRM1/MRPS21/TRUB2/ACAD10/ACAT1/CA5B/ABCE1/MRM3/PCCB/HSPA9/SOD1/HIBADH/DAP3/ALDH6A1/DHFR2/ACSS3/THEM4/MRPL28/RNASEL/MTG2/MTERF1/IARS2/ACO2/SUCLG2/GFM1/IDH3B/LIPT2/POLG/TOP1MT/POLDIP2/DLAT/C2orf69/PDHA1/MRPL45/GRPEL2/SDHAF2/PABPC5/DDX28/LONP1/MALSU1/NDUFA10/NDUFS3/MRPS22/MRPL43/SUCLA2/MRPL47/PUS1/DHX30/SUCLG1/MTHFS/MRPL18/MRPS26/ATP5F1C/BCKDK/OXCT2/FAHD1/MRPS18C/PDSS1/TMLHE/TTC5/MRPS10/PCCA/NADK2/NFS1/GLDC/PDPR/TARS2/ELAC2/ACAD8/PPM1K/NT5M/MRPL21/MDH2/ATP5PB/HADH/MRPL19/ECHS1/HSD17B8/NSUN4/MRPL15/TFAM/THEM5/ACSS2/TOP3A/TEFM/BCL2L1/MRPL52/MRPS11/VDAC1/FECH/MRPS35/MRPL10/CBR4/IBA57/TST/ABHD10/ACSF3/BTD/SIRT5/FASTKD3/ACOT13/TBRG4/NDUFS2/PNPT1/ME2/ACAA2/LDHAL6B/PDK4/AKR1B15/ETNPPL/ACSM1/AMT/HOGA1"	"5/722"	"460/21235"	0.999357355708437	"ERBB4/NAT8L/PDE2A/ACSM4/ARHGAP11B"	5	465	0.319688666746959	0.999883106616208
"GOCC MITOTIC SPINDLE"	"go_cc"	"GOCC_MITOTIC_SPINDLE"	"GOCC_MITOTIC_SPINDLE"	"FAM161A/USP44/HECW2/HAUS4/PRC1/CDK5RAP2/GEM/TBL1X/CNTRL/CDC14A/YPEL5/TUBB2A/ATAT1/TUBG1/TUBB3/FLCN/PKD2/MAK/HNRNPU/KIFC2/RMDN2/HEPACAM2/GPSM2/NEIL2/TADA3/NCOR1/CDC6/RMDN1/CDC27/AGBL5/HAUS8/SMC3/RMDN3/NUDC/ESPL1/AURKA/TRAPPC14/SIRT2/LIMK2/KNSTRN/EFHC1/NUP62/CTTN/CKAP2L/GOLGA2/TPX2/PHLPP2/HAUS5/NUDCD2/SGF29/RPS3/EML3/TUBB/TACC3/NUSAP1/SKA3/CENPE/PKP4/KATNA1/EML2/TPR/WDR62/KIF23/RACGAP1/IQCB1/CKAP2/HAUS1/MAPRE1/CDC7/KIF18B/CAPG/KIFC1/ECT2/TUBB6/SMC1A/AURKB/CEP295/DCTN1/MAPRE3/KIF20B/BCCIP/WDR5/NUMA1/SKA1/SPAG5/ASPM/DYNLT3/HAUS3/KIF18A/KAT14/AAAS/KIF22/EML1/NIN/TNKS/HAUS6/KAT2A/KIF11/EML4/HDAC3/IK/DLGAP5/NEDD9/CLASP2/RTRAF/TUBB4B/HSF1/RANGAP1/TADA2A/KLHL22/TBL1XR1/MAP1S/TUBB2B/ZZZ3/WRAP73/KAT5/PLK1/IKBKG/YEATS2/RCC2/STAG1/SMC6/MAP4/DYNLL1/MAD1L1/MAPK1/CDK1/MAD2L1/WNK1/DIAPH1/CUL3/STAG2/CDC14B/TBCK/TAF1D/FAM83D/EPB41/KAT2B/GIT1/CDC42/DR1/MBIP/WAPL/HAUS2/TMEM9/MAP10/POLDIP2/KATNBL1/TPPP/TFDP2/PYCR3/CLTC/RAE1/ARHGEF7/MAPKBP1/LSM14A/CCDC117/CLASP1/HAUS7/CCSAP/NGRN/TUBB1/MAP9/CDC16/TUBB4A/DCDC2/SLC34A1/HNF4G/SPOUT1/MISP"	"1/726"	"169/21526"	0.996393131890472	"TUBB4A"	1	170	0.175444602018029	0.999883106616208
"GOCC MONOATOMIC ION CHANNEL COMPLEX"	"go_cc"	"GOCC_MONOATOMIC_ION_CHANNEL_COMPLEX"	"GOCC_MONOATOMIC_ION_CHANNEL_COMPLEX"	"KCND3/GRIA1/TRPC6/KCNK2/KCNC4/GABRA5/KCNMA1/KCNH1/CNIH3/CNGA3/KCNJ3/AKAP6/FKBP1A/CLDN4/GRIN2D/SCN2A/CACNA1A/TRPM4/TRPC3/BEST3/HSPA2/TRPC4/PDE4B/SCN1B/OSTM1/CACHD1/KCNJ2/SCN9A/GRIA3/OLFM2/KCNH2/CLCN7/KCNK6/GABRQ/CALM3/KCNA7/CNTNAP2/HCN2/TTYH3/CATSPER2/KCNIP2/KCNQ3/SCN8A/DLG3/KCNC3/PKD2/KCNK1/CHRNA5/SCN3B/CACNA2D3/SCN4B/RYR3/GRID2/KCNN4/KCNS2/HCN4/PACC1/KCNAB2/MICU1/CACNB2/GRIK5/CPT1C/KCNMB3/CHRNA9/PTK2B/PORCN/STAC3/CLCC1/PDE4D/KCNG2/ABCC9/CACNA1D/CLCN2/GABRB3/GRIK1/CACNB1/SCN5A/PTPA/SLC17A7/CHRNE/CALM2/GABRR2/TRPC1/KCNAB1/KCNA3/GLRA2/LRRC8A/KCND1/CACNA1C/KCNMB4/KCNIP3/ABHD12/KCNJ8/KCNS1/TMEM249/KCNJ14/CATSPER1/EPS8/LRRC8C/CACNA1G/KCNIP4/MCUB/BEST1/SLC5A3/CCDC51/FKBP1B/SCN1A/GRIN1/GRIN2A/CACNA2D4/CATSPERE/SCN11A/SLC26A6/SCN7A/KCNAB3/ABCB8/TTYH1/GRIN3B/CACNA2D1/KCNG1/CLIC3/CLIC2/SCNN1D/CACNA1H/PKD1L1/KCNS3/TTYH2/GRIK2/CATSPER3/GRIN3A/DLG4/CLIC1/SMDT1/BEST4/CHRNB1/ABHD6/MICU3/CACNA2D2/ANO6/CACNB3/CALM1/ANO2/CLIC4/PRKACA/MCU/KCNQ5/HCN3/CATSPERG/KCNJ6/LRRC8E/AKAP9/PKD1/STXBP5/CLCNKB/ATP2A1/LRRC38/C2CD6/GRIN2C/KCNE5/CNIH2/GRIA4/CLIC6/LRRC8D/ORAI1/MICU2/LRRC8B/GABRE/GLRB/KCNC1/CACNA1I/KCNQ2/PKD1L3/SCN4A/KCNG3/CATSPERD/SHISA9/CACNA1B/CACNG7/CACNA1E/CHRNA3/CHRNA7/KCNQ4/GRIN2B/KCNQ1/CHRNB2/CACNG4/CNGA4/KCNB2/RYR1/GABRB2/HCN1/SCN10A/KCNA2/CACNA1F/TRPC5/CACNA1S/KCNH4/CACNB4/GRIK4/KCNE1/KCNV2/ANO1/KCNB1/SCNN1A/CLCNKA/KCNF1/RYR2/CATSPERB/SLC17A8/KCNN1/CNGA1/GRIK3/GABRG3/CLIC5/TMEM262/TRPC7"	"11/716"	"205/21490"	0.0942230778291683	"KCNH2/KCNA7/CACNG7/KCNC3/SCN3B/CATSPERD/SCN4B/KCNG2/SHISA9/GABRQ/PKD1L3"	11	216	1.61050551846301	0.594783178796625
"GOCC MOTILE CILIUM"	"go_cc"	"GOCC_MOTILE_CILIUM"	"GOCC_MOTILE_CILIUM"	"VDAC2/IFT88/ACTA2/TSSK4/IFT81/SLC9B2/CFAP58/SEPTIN4/DAW1/AKAP3/SEPTIN6/MNS1/SPATA33/CALM3/SPA17/IFT172/ATP2B4/VPS13A/CATSPER2/DNAH2/ATP1B3/SPATA6/ACE/TACR2/PKD2/MAK/HYAL3/DNAH17/RSPH3/CCDC34/CFAP69/CCDC103/SQSTM1/NPHP1/DRC3/CEP89/DRD2/ODF2/SPATC1L/HIF1A/ROPN1L/IFT20/IFT27/TSGA10/CETN2/DNAI4/DYNC2H1/DYNLT4/SPEF2/PFKM/SPACA9/CEP20/BBS1/CFAP44/DYNC2LI1/CFAP300/CCDC65/SEPTIN10/DNAAF5/CALM2/ADCY10/CROCC/GSTM3/MKKS/ODAD4/SPAG4/TOMM20/KLC3/IQCA1/ENKUR/STARD10/TMEM249/DNAH11/CABYR/IFT46/CATSPER1/AK1/DNAAF11/SLC9B1/TACR1/FBXL13/SSNA1/ANXA1/PAFAH1B1/SLC26A8/ABHD2/SPAG17/WDR19/QRICH2/PRKAR1A/SAXO1/DNAH5/DNAH10/PACRG/TTLL1/RAP1A/TCP11/CATSPERE/SPAG16/SLC26A6/SLC22A14/DNHD1/TTLL3/CABCOCO1/CAPZB/CCDC181/HSPD1/ARL13B/DLD/CFAP45/TPGS1/RNF38/AK7/CFAP52/SORD/DNAH14/DAAM1/IFT52/WBP2NL/EFCAB2/CUL3/OFD1/GABARAP/DNAH3/IL4I1/CATSPER3/GAS8/RAN/DNAH6/DNAH1/ATG16L1/DNAH7/PMFBP1/INTU/CFAP20/RPGR/CALM1/SPATA6L/NME5/ATP1B1/PRKACA/IQCG/CFAP119/CFAP36/CATSPERG/IQCD/SEPTIN7/IQUB/SEPTIN2/PKD1/BBS4/NHERF1/SPEF1/AK2/OXCT2/CFAP70/ADAM15/FLACC1/C2CD6/DNALI1/HSP90AA1/CFAP251/BBS2/SAXO2/RSPH9/RSPH4A/SLIRP/IFT74/KIF9/ATP1A1/DCDC2C/DNAJB13/CATSPERD/TACR3/DRC1/ROPN1/RSPH1/DNAH8/ADGB/DNAH9/MROH2B/CFAP161/TCTE1/TEKT2/CAMSAP3/RSPH14/CFAP99/TEKT3/CFAP43/DNAI1/AK8/CCDC38/SLC9C1/GARIN2/SCNN1A/LDHC/CATSPERB/TMEM262/ENO4/TTLL9"	"5/722"	"195/21500"	0.780452634558499	"DAW1/ADCY10/ROPN1L/CATSPERD/DCDC2C"	5	200	0.763548547482066	0.999883106616208
"GOCC MULTIVESICULAR BODY"	"go_cc"	"GOCC_MULTIVESICULAR_BODY"	"GOCC_MULTIVESICULAR_BODY"	"CHMP2B/SFTPD/ACP3/HDAC6/CTSH/CHMP1B/CHMP4A/LAPTM4B/GFRA1/COLEC10/CD74/RAB27A/LAMP1/APOE/CD63/CHMP5/HGS/TSG101/CHMP4C/EGFR/ECPAS/SORL1/RAB27B/CHMP6/BACE1/CHMP3/ABCA3/RAB11A/CHMP7/ABCB6/CTSL/CHMP4B/PRKAR1B/PRKAR1A/BST2/NDFIP2/VTA1/LRRK2/CHMP2A/TPT1/ATP13A2/TMEM9/PMEL/SLC9A8/STEAP3/NEDD4L/CHMP1A/SLC2A4/NSG2/LRAT/NSG1/SFTPB/CD79A/SLC17A8/NAPSA"	"2/725"	"53/21642"	0.536325670600676	"APOE/CHMP4C"	2	55	1.12645413142485	0.973093881389251
"GOCC MULTIVESICULAR BODY MEMBRANE"	"go_cc"	"GOCC_MULTIVESICULAR_BODY_MEMBRANE"	"GOCC_MULTIVESICULAR_BODY_MEMBRANE"	"CHMP2B/CHMP1B/CHMP4A/LAPTM4B/RAB27A/CD63/CHMP5/HGS/CHMP4C/SORL1/RAB27B/CHMP6/CHMP3/ABCA3/CHMP7/ABCB6/CHMP4B/NDFIP2/CHMP2A/ATP13A2/TMEM9/PMEL/SLC9A8/CHMP1A/NSG2/NSG1"	"1/726"	"25/21670"	0.57576464906528	"CHMP4C"	1	26	1.19393939393939	0.985631009416836
"GOCC MYELIN SHEATH"	"go_cc"	"GOCC_MYELIN_SHEATH"	"GOCC_MYELIN_SHEATH"	"TSPAN2/BCL2/PRKCZ/JAM3/CALM3/MYO1D/MBP/ITPR3/PALS1/ITGB1/PTEN/MPZ/SIRT2/SERINC5/GDI1/ANXA2/CALM2/PMP22/PRKCI/PRXL2B/SCRIB/MARVELD2/CA13/GJC2/GPM6B/DLG1/PLLP/PLEC/CALM1/EXOC4/CNP/HSP90AA1/ERBB2/STX4/TUBB4A/CLDN5/CA2/MAL/CNTN2/ERMN"	"1/726"	"39/21656"	0.73275759142219	"TUBB4A"	1	40	0.764851310305856	0.999883106616208
"GOCC MYOSIN COMPLEX"	"go_cc"	"GOCC_MYOSIN_COMPLEX"	"GOCC_MYOSIN_COMPLEX"	"MYH11/MYO10/MYH10/MYH3/CGNL1/MYO1D/MYL5/MYH9/MYO9A/BMF/MYO1C/MYO19/MYO7A/MYL12A/MYO6/CGN/MYO5A/MYL9/MYO3B/MYL11/MYO9B/DYNLL2/MYO1E/MYL4/MYL3/CCDC102A/MYO5C/MYO1H/MYL6/MYO15A/MYO1B/MYO7B/MYH7B/MYH14/MYL12B/MYO16/MYL6B/MYH15/MYO18A/MYO1F/MYH16/MYH4/MYH2/MYO1A/MYO5B/MYO18B/MYO3A"	"2/725"	"45/21650"	0.453181496156124	"MYH16/MYO7A"	2	47	1.3272030651341	0.927797252265579
"GOCC M BAND"	"go_cc"	"GOCC_M_BAND"	"GOCC_M_BAND"	"PPP2R5A/SPTBN1/OBSCN/MYOM3/ALDOA/ENO1/MYOM2/NBR1/ANK2/MYOM1/KLHL41/OBSL1/ANK1/CRYAB/CMYA5/LRRC39/KCTD6/TRIM63"	"1/726"	"17/21678"	0.447622279565503	"TRIM63"	1	18	1.75644141954302	0.922650004818691
"GOCC NADPH OXIDASE COMPLEX"	"go_cc"	"GOCC_NADPH_OXIDASE_COMPLEX"	"GOCC_NADPH_OXIDASE_COMPLEX"	"NOX4/CYBA/RAC2/NCF2/RAC1/NOX5/NOXA1/DUOX1/NOX1/RAC3/DUOX2"	"1/726"	"10/21685"	0.304170785164889	"NOX4"	1	11	2.98691460055096	0.853475475240446
"GOCC NEUROMUSCULAR JUNCTION"	"go_cc"	"GOCC_NEUROMUSCULAR_JUNCTION"	"GOCC_NEUROMUSCULAR_JUNCTION"	"GRIA1/LAMA2/POSTN/DES/P2RX7/F2R/LRP4/SV2A/APP/UTRN/FCHSD1/COL4A5/SERPINE2/FCHSD2/PDZRN3/SYNC/DLG3/LARGE1/NGFR/MYH9/ERBB4/ITGB1/SPOCK1/NEFL/SYP/MUSK/CIB2/CDK5R1/SYNGR3/CDH15/ANK3/CRK/DNAJC5/SLC8A3/LAMA5/CHRNE/UNC13A/DLGAP4/ASCC1/SYNGR1/TUBA1A/CDK5/LAMB2/ERBIN/DLG2/PRKAR1A/EPHA4/PSEN2/ACHE/COLQ/TBC1D24/STX1B/TRIP4/PSEN1/DLG1/CD2AP/RAPSN/DLG4/DNAJA3/CHRNB1/NLGN1/PRKACA/SYNGR2/SNTA1/CRKL/UNC13B/ERBB2/ITGA3/UNC13C/EFNA2/CAV3/DLGAP3"	"3/724"	"69/21626"	0.414662831596674	"NGFR/DES/ERBB4"	3	72	1.29870285851549	0.922650004818691
"GOCC NEURONAL DENSE CORE VESICLE"	"go_cc"	"GOCC_NEURONAL_DENSE_CORE_VESICLE"	"GOCC_NEURONAL_DENSE_CORE_VESICLE"	"FZD8/PENK/GRP/DVL1/ADRB2/VPS13A/SCG2/SYT5/OPRD1/CADPS/SST/PLCB2/DMXL2/CACNA2D1/GNAI2/STXBP5/ADRB1/KIF1A/CALCA/CHGA/NPY"	"4/723"	"17/21678"	0.00422437321589578	"OPRD1/GRP/ADRB2/SCG2"	4	21	7.05491823285331	0.163329072207019
"GOCC NEURON PROJECTION CYTOPLASM"	"go_cc"	"GOCC_NEURON_PROJECTION_CYTOPLASM"	"GOCC_NEURON_PROJECTION_CYTOPLASM"	"NETO1/SYBU/HIP1R/DST/KIF17/TRAK1/HDAC6/KLHL17/BLOC1S2/MGARP/AP3B2/ARMCX3/ARC/NDEL1/ARL8B/PQBP1/MAP2K4/BAIAP2/HNRNPU/MAPT/HAP1/BLOC1S3/NEFL/RAB21/BLOC1S6/DYNC1H1/PURA/ABHD13/HIF1A/MAPK8IP3/RAB27B/AP3S1/KIF1B/UHMK1/ARL8A/AP3D1/STAU2/MAP1A/EIF4EBP2/KIF3B/BLOC1S1/ABHD12/HSBP1/KIF3A/KIF4A/TMEM108/UCHL1/AP3B1/SPAST/BLOC1S4/PAFAH1B1/DLG2/SNAPIN/RANGAP1/HSPB1/MAP2/ACTR10/TRIM46/KIF1C/LRRK2/TRAK2/KIF5A/TERF2/OPA1/CDKL5/SPG7/GRIK2/KIF5C/AGTPBP1/DLG4/AP3M1/BLOC1S5/AP3M2/SOD1/AP3S2/STAU1/FBXW11/ZC3H14/FMR1/DTNBP1/FLOT2/KIF5B/KIF1A/CALY/HPCA/GRIK3"	"2/725"	"84/21611"	0.772561323789446	"AP3B2/HAP1"	2	86	0.709720853858785	0.999883106616208
