"source"	"ID"	"Description"	"Genes"	"GeneRatio"	"BgRatio"	"pvalue"	"geneID"	"Count"	"Total"	"OddsRatio"	"fdr"
"REACTOME APOPTOSIS INDUCED DNA FRAGMENTATION"	"reactome"	"REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION"	"REACTOME_APOPTOSIS_INDUCED_DNA_FRAGMENTATION"	"H1-0/H1-5/HMGB2/KPNB1/H1-2/KPNA1/DFFA/CASP3/H1-4/DFFB/H1-3/HMGB1"	"1/540"	"11/21870"	0.254097269779928	"H1-2"	1	12	3.68181818181818	0.656135616631725
"REACTOME APOPTOTIC CLEAVAGE OF CELLULAR PROTEINS"	"reactome"	"REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS"	"REACTOME_APOPTOTIC_CLEAVAGE_OF_CELLULAR_PROTEINS"	"DSP/DSG2/STK26/APC/CLSPN/CASP6/MAPT/GSN/CASP7/PKP1/BIRC2/LMNB1/BCAP31/CTNNB1/LMNA/SATB1/CASP3/ROCK1/OCLN/PRKCD/VIM/ACIN1/CDH1/PTK2/TJP1/CASP8/TJP2/SPTAN1/ADD1/FNTA/PLEC/DBNL/STK24/GAS2/PRKCQ"	"1/540"	"34/21847"	0.574927129426351	"PKP1"	1	35	1.18992374727669	0.80879579224385
"REACTOME APOPTOTIC EXECUTION PHASE"	"reactome"	"REACTOME_APOPTOTIC_EXECUTION_PHASE"	"REACTOME_APOPTOTIC_EXECUTION_PHASE"	"DSP/DSG2/STK26/H1-0/APC/CLSPN/H1-5/CASP6/HMGB2/MAPT/KPNB1/GSN/H1-2/CASP7/PKP1/BIRC2/LMNB1/BCAP31/KPNA1/CTNNB1/DNM1L/LMNA/PAK2/SATB1/DFFA/CASP3/ROCK1/H1-4/OCLN/PRKCD/VIM/ACIN1/DFFB/CDH1/PTK2/H1-3/TJP1/CASP8/TJP2/SPTAN1/ADD1/FNTA/PLEC/HMGB1/DBNL/STK24/GAS2/PRKCQ"	"2/539"	"46/21835"	0.322940160543016	"PKP1/H1-2"	2	48	1.76131322094055	0.698847167821178
"REACTOME AQUAPORIN MEDIATED TRANSPORT"	"reactome"	"REACTOME_AQUAPORIN_MEDIATED_TRANSPORT"	"REACTOME_AQUAPORIN_MEDIATED_TRANSPORT"	"ADCY4/GNG11/GNGT2/GNG2/ADCY7/RAB11FIP2/AQP3/GNB5/GNG10/ADCY5/AQP11/GNG7/PRKAR2B/RAB11A/ADCY3/GNG5/ADCY6/PRKAR1B/PRKAR1A/GNG12/GNB1/GNB3/PRKACB/AQP1/GNB2/GNAS/GNG13/ADCY1/PRKAR2A/GNB4/PRKACA/ADCY9/GNG4/GNG8/ADCY8/AQP9/ADCY2/AQP8/GNG3/MYO5B"	"2/539"	"38/21843"	0.251217230213253	"AQP9/ADCY8"	2	40	2.13289717800996	0.656135616631725
"REACTOME ARACHIDONIC ACID METABOLISM"	"reactome"	"REACTOME_ARACHIDONIC_ACID_METABOLISM"	"REACTOME_ARACHIDONIC_ACID_METABOLISM"	"PTGS2/PTGS1/PTGIS/PLA2G4A/ALOXE3/CYP1B1/FAAH/CYP2U1/PTGR2/CYP1A1/PTGES/GGT5/TBXAS1/GPX1/PRXL2B/GPX4/AKR1C3/PON2/LTA4H/ABCC1/ALOX12/PTGES3/PTGR1/EPHX2/PTGES2/MAPKAPK2/CBR1/PTGDS/ALOX5/GGT1/DPEP1/ALOX5AP/LTC4S/CYP2J2/CYP4F3/CYP4F2/CYP4F22/FAAH2"	"1/540"	"37/21844"	0.605006420195711	"TBXAS1"	1	38	1.09329329329329	0.823205456987607
"REACTOME ASPARAGINE N LINKED GLYCOSYLATION"	"reactome"	"REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION"	"REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION"	"TGFA/GRIA1/UBC/CNIH3/CD59/CTSC/SEC24A/SLC17A5/PGM3/NUDT14/RENBP/KDELR3/SPTBN2/COG6/B4GALT6/COL7A1/ST3GAL3/GNPNAT1/ARFGAP1/MCFD2/SEC22B/CTSA/NANP/NUS1/ARF4/TRAPPC6B/ST3GAL5/EDEM1/EDEM3/RAB1A/SRD5A3/ALG2/NEU1/RNF185/DYNC1I1/TMED3/SPTBN1/BET1/B4GALT4/TUBB2A/B4GALT1/NAGK/DHDDS/COG3/F8/ARCN1/COG8/ST6GAL2/DYNC1I2/MGAT3/COPB1/DAD1/YKT6/FUCA1/TUBB3/ALG9/GOSR2/BET1L/GNE/ST6GALNAC5/MAN1C1/ENGASE/B4GALT5/TUBA4A/TUSC3/CAPZA2/USO1/GLB1/SPTBN4/DYNC1H1/COPZ2/EDEM2/SPTB/TUBA3D/UBB/MARCHF6/MAN2A1/CD55/MGAT4B/TRAPPC9/COPG1/SEC31A/GFUS/FUT8/ST8SIA5/SLC35C1/PSMC1/CHST8/SEC13/RNF103/ALG5/NEU3/MGAT1/DCTN3/GOLGA2/ST6GALNAC4/FUOM/GORASP1/GMDS/PPP6R1/TBC1D20/ANK3/AREG/AMDHD2/DCTN5/NSF/ARFGAP3/COPB2/ST6GALNAC3/KDELR1/KDELR2/TMED2/SEC24B/ALG8/COPA/CNIH1/ANKRD28/TFG/STX5/MGAT2/SEC24D/GFPT2/DYNC1LI1/CTSZ/LMAN2L/DCTN4/MAN1A2/SEL1L/SEC22A/CMAS/LMAN2/ST8SIA2/MIA2/COPG2/PMM2/DERL1/ALG11/SYVN1/COG2/ALG1/TUBB6/GOSR1/MPDU1/TRAPPC3/DCTN6/AMFR/ANK2/DCTN1/NGLY1/TUBA1B/COPZ1/DDOST/TUBA1A/FOLR1/MOGS/DPM3/MAN2A2/TMEM115/PDIA3/FCSK/TMED7/DPM1/SEC23A/UAP1/STT3A/GMPPA/ARF1/TMED9/COPE/TRAPPC6A/DYNLL2/FPGT/OS9/DCTN2/STX17/CSNK1D/MANEA/TRAPPC5/ALG13/TUBB4B/TMED10/UBA52/ANK1/DPAGT1/NAPB/COG4/CAPZB/ACTR10/TUBB2B/SEC24C/NPL/LHB/UGGT2/CAPZA1/GFPT1/NAPA/SAR1B/DERL2/UGGT1/COG1/GBF1/MAN1A1/DYNLL1/ST3GAL6/B4GALNT2/MVD/PMM1/CGA/RFT1/ASGR1/TRAPPC2L/SPTAN1/SEC22C/B4GALT3/RNF139/GMPPB/DPM2/ARF3/RPN2/ALG6/MAN1B1/LMAN1/CANX/MLEC/TRAPPC4/SLC35A1/ALG14/ST3GAL2/ALG10B/COG7/MAGT1/ST6GAL1/COG5/PRKCSH/ARF5/ST6GALNAC6/DOLK/TRAPPC10/MPI/CALR/RAB1B/DYNC1LI2/SEC16A/SCFD1/RAD23B/RPS27A/ST3GAL1/ARFGAP2/RPN1/TRIM13/GANAB/SEC23IP/ACTR1A/ALG12/TUBA1C/TRAPPC2/RNF5/PPP6C/PREB/CNIH2/UBXN1/GOLGB1/PPP6R3/SPTBN5/VCP/ALG3/DOLPP1/ALG10/NAPG/B4GALT2/TUBB1/CHST10/MGAT5/TRAPPC1/ST3GAL4/NANS/MIA3/TUBB4A/ST8SIA6/MGAT4A/MGAT4C/ST6GALNAC2/ST8SIA4/FUT3/ST8SIA1/SEC16B/NEU4/SERPINA1"	"6/535"	"282/21599"	0.697429701788746	"MGAT4A/TUBA3D/TUBB4A/CHST8/TUBA4A/CNIH3"	6	288	0.858977928017498	0.876173641614666
"REACTOME ASPIRIN ADME"	"reactome"	"REACTOME_ASPIRIN_ADME"	"REACTOME_ASPIRIN_ADME"	"SLC16A1/ABCC3/ACSM4/CES2/CYP2E1/BSG/CYP2D6/ABCC2/GLYATL2/CES1/GLYATL1/SLCO2B1/BCHE/ALB/UGT3A1/UGT3A2"	"3/538"	"13/21868"	0.0061888680748566	"BCHE/CYP2E1/SLCO2B1"	3	16	9.38004003431513	0.0749110906560768
"REACTOME ASSEMBLY AND CELL SURFACE PRESENTATION OF NMDA RECEPTORS"	"reactome"	"REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS"	"REACTOME_ASSEMBLY_AND_CELL_SURFACE_PRESENTATION_OF_NMDA_RECEPTORS"	"GRIN2D/KIF17/LIN7B/LIN7A/TUBB2A/CAMK2B/DLG3/TUBB3/TUBA4A/NEFL/TUBA3D/APBA1/ACTN2/CASK/TUBB6/TUBA1B/CAMK2G/TUBA1A/CAMK2A/DLG2/LRRC7/GRIN1/GRIN2A/TUBB4B/TUBB2B/GRIN3B/DLG1/GRIN3A/DLG4/LIN7C/CAMK2D/TUBA1C/GRIN2C/TUBB1/NBEA/TUBB4A/GRIN2B"	"3/538"	"34/21847"	0.0592919970329369	"TUBA3D/TUBB4A/TUBA4A"	3	37	3.58304176689263	0.299553480662055
"REACTOME ASSEMBLY OF COLLAGEN FIBRILS AND OTHER MULTIMERIC STRUCTURES"	"reactome"	"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES"	"REACTOME_ASSEMBLY_OF_COLLAGEN_FIBRILS_AND_OTHER_MULTIMERIC_STRUCTURES"	"COL12A1/COL6A6/LOXL3/CTSB/COL11A1/COL14A1/COL15A1/COL5A2/COL17A1/COL4A2/COL4A1/LAMC2/COL7A1/CTSS/DST/LOX/CD151/TLL2/COL27A1/COL5A3/COL4A5/COL24A1/LOXL1/MMP3/COL18A1/LAMA3/TLL1/COL10A1/COL4A6/LAMB3/COL6A1/CTSV/COL8A2/BMP1/COL4A4/CTSL/LOXL2/LOXL4/MMP13/COL8A1/COL6A2/PXDN/PCOLCE/COL11A2/COL1A1/COL3A1/PLEC/COL9A2/COL1A2/ITGA6/COL5A1/MMP9/COL6A3/ITGB4/COL2A1/COL9A3/COL4A3/MMP7/COL6A5"	"1/540"	"58/21823"	0.763758918852743	"COL4A6"	1	59	0.696775223499361	0.891060040548437
"REACTOME ASSEMBLY OF THE ORC COMPLEX AT THE ORIGIN OF REPLICATION"	"reactome"	"REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION"	"REACTOME_ASSEMBLY_OF_THE_ORC_COMPLEX_AT_THE_ORIGIN_OF_REPLICATION"	"H3-3A/H2BC21/H2BC4/H2BC12/H2AC6/H3C10/H2BC15/KPNB1/H4C8/H2AZ2/H2BC5/H2BC8/H2BC11/H3C6/H4C14/H2BC6/H4C12/KPNA1/ORC1/H2AX/H2AC8/H4C16/H3C13/H2AC14/H4C5/H3C3/H2AC20/H3-3B/ORC4/ORC2/H4C4/H3C8/H2BC9/H2BC26/ORC3/H2BC17/H4C9/H2BC7/ORC5/H4C11/ORC6/KPNA6/H2AJ/H3C12/H3C1/H3C11/H2BC13/H3C2/H3C7/H2BC14/H4C3/H2BC3/H4C6/H2AC4"	"7/534"	"47/21834"	0.000303777710582445	"H2BC11/H2BC5/H2BC15/H4C14/H2BC6/H2BC17/H3C10"	7	54	6.0896485775759	0.0117663233232267
"REACTOME ASYMMETRIC LOCALIZATION OF PCP PROTEINS"	"reactome"	"REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS"	"REACTOME_ASYMMETRIC_LOCALIZATION_OF_PCP_PROTEINS"	"UBC/FZD8/PSMB9/PRICKLE1/PSMB8/FZD1/PSMA2/UBB/PSMD10/FZD4/WNT5A/PSMD2/PSMB10/PSMD9/PSMC3/PSMC1/PSMB2/PSMA3/PSMD3/DVL2/PSMA4/PSME1/PSMC5/PSMA6/PSME4/FZD5/PSMD11/PSMA5/PSMD1/PARD6A/PSMF1/SCRIB/PSMB6/PSME3/UBA52/PSMC4/PSME2/FZD3/PSMD8/SMURF1/PSMB3/PSMC6/PSMD13/SMURF2/PSMC2/PSMB5/PSMD6/PSMA7/PSMD14/PSMD7/PSMD4/FZD7/RPS27A/PSMD12/FZD2/SEM1/PSMB1/PSMB7/PSMB4/PSMD5/PSMA1/PSMB11"	"2/539"	"60/21821"	0.443065060079159	"FZD8/PSMB9"	2	62	1.34947433518862	0.767485362942356
"REACTOME ATTACHMENT AND ENTRY"	"reactome"	"REACTOME_ATTACHMENT_AND_ENTRY"	"REACTOME_ATTACHMENT_AND_ENTRY"	"GPC4/FURIN/NRP1/AGRN/SDC4/GPC6/HSPG2/GPC2/GPC3/CTSL/SDC1/SDC3/SDC2/GPC1/VCP/TMPRSS2/GPC5"	"2/539"	"15/21866"	0.0622379014169995	"GPC4/GPC3"	2	17	5.40902906617192	0.309061715583562
"REACTOME ATTENUATION PHASE"	"reactome"	"REACTOME_ATTENUATION_PHASE"	"REACTOME_ATTENUATION_PHASE"	"HSPA1A/DEDD2/HSPA2/HSPA1B/SERPINH1/HSPA6/DNAJB6/HSPH1/UBB/TNFRSF21/COL4A6/DNAJB1/HSBP1/CREBBP/HSF1/HSPB1/HSPA8/PTGES3/HSPA1L/FKBP4/MRPL18/EP300/HSP90AA1/HSP90AB1"	"3/538"	"21/21860"	0.0194008744250352	"COL4A6/HSPA1B/HSPA1A"	3	24	5.80456718003186	0.15875926818233
"REACTOME AUF1 HNRNP D0 BINDS AND DESTABILIZES MRNA"	"reactome"	"REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA"	"REACTOME_AUF1_HNRNP_D0_BINDS_AND_DESTABILIZES_MRNA"	"UBC/HSPA1A/PSMB9/PSMB8/HNRNPD/PSMA2/UBB/PSMD10/PSMD2/PSMB10/PSMD9/PSMC3/PSMC1/PSMB2/PSMA3/PSMD3/PSMA4/PSME1/PSMC5/PSMA6/PSME4/PSMD11/PSMA5/PSMD1/PABPC1/PSMF1/PSMB6/PSME3/UBA52/HSPB1/PSMC4/HSPA8/PSME2/PSMD8/PSMB3/PSMC6/PSMD13/EIF4G1/PSMC2/PSMB5/PSMD6/PSMA7/PSMD14/PSMD7/PSMD4/RPS27A/PSMD12/SEM1/PSMB1/PSMB7/PSMB4/PSMD5/PSMA1/PSMB11"	"2/539"	"52/21829"	0.375633632984936	"HSPA1A/PSMB9"	2	54	1.5576566290852	0.737201608714962
"REACTOME AURKA ACTIVATION BY TPX2"	"reactome"	"REACTOME_AURKA_ACTIVATION_BY_TPX2"	"REACTOME_AURKA_ACTIVATION_BY_TPX2"	"CEP70/CEP43/HAUS4/PCNT/CDK5RAP2/YWHAG/CEP152/CNTRL/SDCCAG8/ALMS1/DYNC1I2/CEP290/TUBG1/NINL/TUBA4A/CEP57/CEP63/CEP78/CEP250/CEP192/HAUS8/DYNC1H1/CENPJ/ODF2/AURKA/SFI1/DCTN3/TPX2/PCM1/CETN2/CEP135/HAUS5/CCP110/PRKAR2B/CEP41/TUBB/CEP131/CEP72/NEDD1/HAUS1/MAPRE1/NDE1/CKAP5/DCTN1/PLK4/TUBA1A/SSNA1/PAFAH1B1/HAUS3/DCTN2/HAUS6/CSNK1D/HMMR/TUBB4B/PLK1/CEP76/DYNLL1/NEK2/CDK1/PPP2R1A/CSNK1E/OFD1/YWHAE/CEP164/HAUS2/PRKACA/AKAP9/ACTR1A/HSP90AA1/CLASP1/HAUS7/TUBB4A"	"2/539"	"70/21811"	0.521333991698754	"TUBB4A/TUBA4A"	2	72	1.1561622051418	0.788789190565042
"REACTOME AUTOPHAGY"	"reactome"	"REACTOME_AUTOPHAGY"	"REACTOME_AUTOPHAGY"	"UBC/MAP1LC3B/IFT88/CHMP2B/PCNT/LAMP2/WIPI1/EEF1A1/HDAC6/DYNC1I1/PIK3C3/TUBB2A/RRAGC/PRKAB1/CHMP4A/ATG4A/VPS37A/PLIN2/DYNC1I2/SRC/TUBB3/TOMM5/WIPI2/LAMTOR5/PINK1/TOMM7/PRKAG2/TUBA4A/MAP1LC3A/SQSTM1/UBE2V1/RRAGA/DYNC1H1/VPS37B/TUBA3D/UBB/TSG101/CHMP4C/AMBRA1/LAMTOR3/MTOR/RRAGD/ATG12/GABARAPL2/CHMP6/PLIN3/CHMP3/TOMM22/RRAGB/ATG14/TOMM70/PRKAA2/ATG13/DYNC1LI1/ATG101/UVRAG/VPS37D/RHEB/EPAS1/NBR1/TOMM20/MTMR14/ULK1/RB1CC1/TUBB6/PRKN/CHMP7/WDR45/MTERF3/TUBA1B/TUBA1A/FUNDC1/CHMP4B/MTMR3/LAMTOR1/PGAM5/LAMTOR4/DYNLL2/MVB12B/TSC2/MLST8/UBAP1/VIM/TUBB4B/UBA52/HSF1/PARK7/TUBB2B/HSPA8/TOMM40/CSNK2A1/LAMTOR2/ARL13B/SLC38A9/VPS28/CSNK2A2/PRKAA1/DYNLL1/PRKAG1/UBE2N/CHMP2A/MFN2/VPS37C/GABARAP/ATG9A/MFN1/ATG4C/ATG16L1/ATG4D/PEX5/CSNK2B/MVB12A/DYNC1LI2/RPS27A/ATG10/ATG4B/GABARAPL1/WDR45B/TUBA1C/ATG5/PRKAB2/ATM/PIK3R4/HSP90AA1/ATG3/VCP/USP30/VDAC1/HSP90AB1/GFAP/TSC1/TUBB1/RPTOR/BECN1/ATG7/TUBB4A/ATG9B/MAP1LC3C/HBB"	"5/536"	"134/21747"	0.245408314620682	"RRAGD/TUBA3D/TUBB4A/TUBA4A/CHMP4C"	5	139	1.51390899977723	0.656135616631725
"REACTOME AZATHIOPRINE ADME"	"reactome"	"REACTOME_AZATHIOPRINE_ADME"	"REACTOME_AZATHIOPRINE_ADME"	"SLC28A3/GUK1/XDH/GSTA1/SLC29A1/VAV3/HPRT1/RAC1/VAV2/NUDT15/NME2/GMPS/NME1/IMPDH1/IMPDH2/SLC29A2/TPMT/ABCC4/ABCC5/VAV1/GSTM1"	"1/540"	"20/21861"	0.401383689483933	"VAV3"	1	21	2.02416666666667	0.750475391674331
"REACTOME A TETRASACCHARIDE LINKER SEQUENCE IS REQUIRED FOR GAG SYNTHESIS"	"reactome"	"REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS"	"REACTOME_A_TETRASACCHARIDE_LINKER_SEQUENCE_IS_REQUIRED_FOR_GAG_SYNTHESIS"	"GPC4/AGRN/XYLT1/CSPG4/SDC4/GPC6/XYLT2/B4GALT7/HSPG2/DCN/GPC2/GPC3/BGN/CSPG5/B3GAT3/SDC1/SDC3/SDC2/B3GAT2/GPC1/B3GALT6/VCAN/BCAN/GPC5"	"2/539"	"22/21859"	0.113276913350172	"GPC4/GPC3"	2	24	3.68679372575477	0.438759244376332
"REACTOME BASE EXCISION REPAIR"	"reactome"	"REACTOME_BASE_EXCISION_REPAIR"	"REACTOME_BASE_EXCISION_REPAIR"	"TERF2IP/H2BC21/H2BC4/LIG1/PARP2/UNG/H2BC12/NEIL3/OGG1/POLD4/POLD2/PARP1/H2AC6/MUTYH/RFC5/PCNA/H2BC15/POLD3/NTHL1/POLD1/MPG/XRCC1/POLE/NEIL2/ADPRS/H4C8/RFC4/RPA1/H2AZ2/H2BC5/H2BC8/RPA3/H2BC11/FEN1/POLE2/H4C14/H2BC6/RFC2/H4C12/NEIL1/RFC3/PARG/RFC1/H2AX/H2AC8/H4C16/ACD/H2AC14/H4C5/POLE4/H2AC20/H4C4/POLB/LIG3/H2BC9/H2BC26/H2BC17/TERF2/H4C9/POLE3/TERF1/H2BC7/RPA2/SMUG1/H4C11/APEX1/POT1/TINF2/H2AJ/TDG/PNKP/MBD4/H2BC13/H2BC14/H4C3/H2BC3/H4C6/H2AC4"	"6/535"	"72/21809"	0.011400176506851	"H2BC11/H2BC5/H2BC15/H4C14/H2BC6/H2BC17"	6	78	3.39704049844237	0.10858200902427
"REACTOME BASE EXCISION REPAIR AP SITE FORMATION"	"reactome"	"REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION"	"REACTOME_BASE_EXCISION_REPAIR_AP_SITE_FORMATION"	"TERF2IP/H2BC21/H2BC4/UNG/H2BC12/NEIL3/OGG1/H2AC6/MUTYH/H2BC15/NTHL1/MPG/NEIL2/H4C8/H2AZ2/H2BC5/H2BC8/H2BC11/H4C14/H2BC6/H4C12/NEIL1/H2AX/H2AC8/H4C16/ACD/H2AC14/H4C5/H2AC20/H4C4/H2BC9/H2BC26/H2BC17/TERF2/H4C9/TERF1/H2BC7/SMUG1/H4C11/POT1/TINF2/H2AJ/TDG/MBD4/H2BC13/H2BC14/H4C3/H2BC3/H4C6/H2AC4"	"6/535"	"44/21837"	0.00123918431211462	"H2BC11/H2BC5/H2BC15/H4C14/H2BC6/H2BC17"	6	50	5.56593033135089	0.0289289611577474
"REACTOME BASIGIN INTERACTIONS"	"reactome"	"REACTOME_BASIGIN_INTERACTIONS"	"REACTOME_BASIGIN_INTERACTIONS"	"SLC7A8/SLC7A11/PPIA/MMP1/SLC16A1/L1CAM/ATP1B3/SLC3A2/ITGB1/ATP1B2/BSG/SLC16A3/SLC7A6/SLC7A7/PPIL2/SLC7A5/ATP1B1/ITGA6/SLC16A8/CAV1/ITGA3/SLC7A9"	"1/540"	"21/21860"	0.415840696938475	"MMP1"	1	22	1.92768959435626	0.750475391674331
"REACTOME BETA CATENIN INDEPENDENT WNT SIGNALING"	"reactome"	"REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING"	"REACTOME_BETA_CATENIN_INDEPENDENT_WNT_SIGNALING"	"UBC/FZD8/TCF7/PRKG2/PSMB9/GNG11/PRICKLE1/GNGT2/GNG2/ROR1/MOV10/DVL1/PSMB8/RAC2/PRKG1/AGO2/FZD1/ITPR3/TCF7L1/PSMA2/WNT5B/FZD6/MYC/TNRC6C/UBB/PSMD10/GNB5/ROR2/FZD4/WNT5A/PSMD2/PSMB10/PSMD9/PSMC3/GNG10/PPP3R1/PSMC1/TNRC6A/ARRB2/PSMB2/AGO4/PSMA3/GNG7/DVL3/PSMD3/PLCB1/DVL2/PDE6B/CLTB/CLTA/PSMA4/PSME1/CTNNB1/RAC1/PSMC5/PSMA6/PDE6G/PSME4/FZD5/PSMD11/PSMA5/PSMD1/AP2M1/AGO3/GNG5/PARD6A/AP2B1/TCF7L2/PRKCA/PSMF1/AGO1/CAMK2A/RYK/GNG12/GNB1/SCRIB/PFN1/GNB3/PSMB6/PSME3/MAP3K7/PLCB2/UBA52/PSMC4/WNT11/AXIN2/PSME2/FZD3/RHOA/PSMD8/SMURF1/PSMB3/DAAM1/PSMC6/PSMD13/SMURF2/NFATC1/ITPR1/PPP3CA/RAC3/AP2S1/PSMC2/PSMB5/KRAS/PSMD6/PLCB3/PSMA7/PSMD14/GNB2/TNRC6B/PSMD7/GNG13/CALM1/WNT4/GNAO1/NLK/PSMD4/FZD7/LEF1/GNB4/RPS27A/PSMD12/FZD2/SEM1/PSMB1/GNG4/PSMB7/PPP3CB/CLTC/GNG8/GNAT2/AP2A1/ITPR2/PSMB4/PSMD5/AP2A2/PSMA1/WNT1/PRKCB/PDE6A/PSMB11/PRKCG/GNG3"	"3/538"	"140/21741"	0.674081205303445	"WNT4/FZD8/PSMB9"	3	143	0.865945300053107	0.868428580785013
"REACTOME BILE ACID AND BILE SALT METABOLISM"	"reactome"	"REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM"	"REACTOME_BILE_ACID_AND_BILE_SALT_METABOLISM"	"PTGIS/CH25H/ABCC3/AKR1C1/CYP7B1/OSBPL2/OSBPL6/SCP2/OSBP/HSD3B7/OSBPL7/AKR1D1/SLC27A5/OSBPL9/BAAT/AKR1C3/AMACR/AKR1C2/NCOA1/OSBPL3/OSBPL1A/RXRA/CYP27A1/STARD5/ACOT8/NCOA2/ACOX2/HSD17B4/CYP46A1/SLC51A/ALB/CYP7A1/SLC27A2/CYP39A1/NR1H4"	"2/539"	"33/21848"	0.206512481908979	"CYP39A1/CYP7B1"	2	35	2.45662562545679	0.617280556182751
"REACTOME BINDING AND UPTAKE OF LIGANDS BY SCAVENGER RECEPTORS"	"reactome"	"REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS"	"REACTOME_BINDING_AND_UPTAKE_OF_LIGANDS_BY_SCAVENGER_RECEPTORS"	"COLEC12/COL4A2/COL4A1/CD36/COLEC11/MASP1/APOE/MSR1/SSC5D/HSPH1/HSP90B1/FTH1/APOL1/STAB2/SCARB1/FTL/CD163/SCARF1/HYOU1/JCHAIN/LRP1/HPX/COL1A1/COL3A1/SPARC/COL1A2/CALR/HSP90AA1/ALB/APOA1/APOB/HBB/SCARA5"	"1/540"	"32/21849"	0.55361469762798	"APOE"	1	33	1.26440972222222	0.796006025101098
"REACTOME BIOLOGICAL OXIDATIONS"	"reactome"	"REACTOME_BIOLOGICAL_OXIDATIONS"	"REACTOME_BIOLOGICAL_OXIDATIONS"	"PTGS1/MGST3/ARNT2/MAOA/GSTO2/ALDH1A1/PTGIS/BPNT2/GSTO1/GSTM5/CYP1B1/FDX1/CYP2S1/EPHX1/CYP2U1/NNMT/TPST1/ACSM4/CBR3/ACSS1/GSTM4/PODXL2/SLC35B3/CYP7B1/CES2/AOC2/GGT7/CMBL/TPST2/CYP1A1/N6AMT1/NQO2/CYP26B1/GSTA1/CYP2E1/GSTT2/FDXR/GGT5/CYP27B1/CYP19A1/SLC26A1/MGST1/UGDH/SLC35D1/CYB5B/TBXAS1/CYP11A1/GCLC/BPHL/GSTZ1/ADH6/CHAC2/UGP2/ADH1B/PAPSS2/AKR7L/GSTM3/POMC/GSTA3/CYP2D6/GSTT2B/CES3/ADH5/BPNT1/GSTM2/GSS/ADH1C/NAT1/AKR1A1/GSTP1/AKR7A2/CYB5R3/CYP4V2/PAPSS1/MTRR/POR/GSTA4/AHR/MAT2A/MTR/GSTK1/COMT/PAOX/GLYATL2/AKR7A3/SMOX/ADH4/ALDH1B1/SLC35B2/NCOA1/PTGES3/RXRA/CYP27A1/GGCT/ALDH2/AOC3/TPMT/MGST2/CES1/ARNT/GLYATL1/CNDP2/CYP24A1/CYP3A5/ESD/AHCY/AIP/MAT2B/MTARC1/ACY1/MTARC2/TRMT112/NCOA2/GCLM/ABHD14B/CHAC1/SLC26A2/ACSS2/HSP90AB1/CYP46A1/OPLAH/CYP51A1/CYP2R1/ABHD10/SULT1C2/CYP3A7/MAT1A/GGT1/SULT4A1/CYP26A1/CYP7A1/UGT3A1/DPEP1/FMO1/ACSM1/AS3MT/CYP2A6/CYP2J2/CYP26C1/FMO3/GSTM1/SULT1B1/CYP39A1/CYP4F3/NR1H4/SULT1C4/CYP4F2/UGT3A2/CYP4F22"	"7/534"	"142/21739"	0.0697930512045	"TBXAS1/CYP2E1/CYP19A1/CYP39A1/CYP7B1/CES3/ADH1B"	7	149	2.00681806192963	0.337914689581787
"REACTOME BIOSYNTHESIS OF SPECIALIZED PRORESOLVING MEDIATORS SPMS"	"reactome"	"REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS"	"REACTOME_BIOSYNTHESIS_OF_SPECIALIZED_PRORESOLVING_MEDIATORS_SPMS"	"PTGS2/GSTM4/CYP1A1/CYP2E1/CYP2D6/GPX4/LTA4H/ALOX12/PTGR1/EPHX2/ALOX5/ALOX5AP/LTC4S"	"1/540"	"12/21869"	0.272104113914201	"CYP2E1"	1	13	3.37484567901235	0.667056920608232
