geneId	gene	baseMean_n208	log2FoldChange_n208	lfcSE_n208	stat_n208	pvalue_n208	padj_n208	gene_n208	baseMean_n6	log2FoldChange_n6	lfcSE_n6	stat_n6	pvalue_n6	padj_n6	gene_n6	baseMean_RR_LL	log2FoldChange_RR_LL	lfcSE_RR_LL	stat_RR_LL	pvalue_RR_LL	padj_RR_LL	gene_RR_LL	DE_n208	DE_n6	DE_RR_LL	seqnames	start	end	width	strand	V4	V5	V6	V7	V8	V9	V10	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	transcriptId	distanceToTSS	external_gene_name	annotation_short
ENSG00000167553	TUBA1C	15317.3958189207	0.328306555297787	0.185810914517516	1.76688520235897	0.0772474557046553	0.646999986779784	TUBA1C	15317.3958189207	-0.277992893180856	0.227619842754643	-1.22130342335976	0.221971157728397	0.876891002754931	TUBA1C	15317.3958189207	-0.224619751482132	0.228090326494576	-0.984784207792667	0.324730079366391	0.999855349557366	TUBA1C	FALSE	FALSE	FALSE	12	49265078	49265299	222	*	KOS_4h_peak_297	79	.	7.28338	12.96905	7.99772	32	Promoter (<=1kb)	12	49265081	49270196	5116	1	ENST00000549183	0	TUBA1C	Promoter (<=1kb)
ENSG00000167553	TUBA1C	15317.3958189207	0.328306555297787	0.185810914517516	1.76688520235897	0.0772474557046553	0.646999986779784	TUBA1C	15317.3958189207	-0.277992893180856	0.227619842754643	-1.22130342335976	0.221971157728397	0.876891002754931	TUBA1C	15317.3958189207	-0.224619751482132	0.228090326494576	-0.984784207792667	0.324730079366391	0.999855349557366	TUBA1C	FALSE	FALSE	FALSE	12	49265523	49265591	69	*	KOS_4h_peak_298	56	.	6.80621	10.39465	5.6463	24	Promoter (<=1kb)	12	49265082	49274600	9519	1	ENST00000301072	441	TUBA1C	Promoter (<=1kb)
ENSG00000167554	ZNF610	312.954922106159	-0.73962395425543	0.260638634107482	-2.8377372249059	0.00454345703885905	0.210853771882085	ZNF610	312.954922106159	0.432661144929831	0.30302676896211	1.4277984298606	0.153349884915052	0.847223170676685	ZNF610	312.954922106159	-0.699533102018928	0.349559127264706	-2.00118677344449	0.045372265800655	0.750435581250265	ZNF610	FALSE	FALSE	FALSE	19	52336831	52336908	78	*	KOS_4h_peak_797	27	.	5.2071	7.08212	2.71632	10	Promoter (<=1kb)	19	52336362	52348212	11851	1	ENST00000594919	469	ZNF610	Promoter (<=1kb)
ENSG00000167614	TTYH1	9.91849483627018	-1.14606649327529	1.17533996458367	-0.975093613600766	0.329513826228063	NA	TTYH1	9.91849483627018	-1.03862879315285	1.37283905938183	-0.756555392312724	0.449316274646925	0.933975479084384	TTYH1	9.91849483627018	-3.91520162108235	1.96355581715288	-1.99393446668571	0.0461592166992753	0.752815928605523	TTYH1	FALSE	FALSE	FALSE	19	54413829	54414165	337	*	KOS_4h_peak_799	196	.	10.32947	25.41663	19.69407	296	Promoter (1-2kb)	19	54415219	54422255	7037	1	ENST00000423529	-1054	TTYH1	Promoter (1-2kb)
ENSG00000167614	TTYH1	9.91849483627018	-1.14606649327529	1.17533996458367	-0.975093613600766	0.329513826228063	NA	TTYH1	9.91849483627018	-1.03862879315285	1.37283905938183	-0.756555392312724	0.449316274646925	0.933975479084384	TTYH1	9.91849483627018	-3.91520162108235	1.96355581715288	-1.99393446668571	0.0461592166992753	0.752815928605523	TTYH1	FALSE	FALSE	FALSE	19	54413648	54413775	128	*	KOS_4h_peak_798	126	.	10.01235	17.90032	12.61224	23	Promoter (1-2kb)	19	54415219	54422255	7037	1	ENST00000423529	-1444	TTYH1	Promoter (1-2kb)
ENSG00000167658	EEF2	141828.736639791	0.0220431385412605	0.170665368252622	0.12915999752587	0.897231048364976	0.987928241484454	EEF2	141828.736639791	-0.12018986516324	0.20899876916681	-0.575074511885339	0.565240904947062	0.957458826833151	EEF2	141828.736639791	0.100726831134474	0.209066119610904	0.48179413920313	0.62995219319342	0.999855349557366	EEF2	FALSE	FALSE	FALSE	19	3984171	3984310	140	*	KOS_4h_peak_738	17	.	3.9985	5.86251	1.70983	0	Promoter (<=1kb)	19	3983254	3985112	1859	2	ENST00000600720	802	EEF2	Promoter (<=1kb)
ENSG00000167695	TLCD3A	3043.54765269178	0.27791564928746	0.180674523745439	1.53821160574375	0.123996884220205	0.732004424059551	TLCD3A	3043.54765269178	0.0489677965029511	0.220816867732006	0.221757499804683	0.824502665928064	0.988961052216644	TLCD3A	3043.54765269178	-0.188690419229838	0.222884217836103	-0.846584926746994	0.397226518466032	0.999855349557366	TLCD3A	FALSE	FALSE	FALSE	17	732549	732659	111	*	KOS_4h_peak_549	72	.	6.33097	12.18444	7.2774	61	Promoter (<=1kb)	17	732584	742841	10258	1	ENST00000301324	0	TLCD3A	Promoter (<=1kb)
ENSG00000167740	CYB5D2	1176.12541037529	-0.290462700810288	0.215842952451118	-1.34571315631011	0.178395041789429	0.785884002363971	CYB5D2	1176.12541037529	-0.0316373148480758	0.260356292906608	-0.121515460582412	0.903282769672296	0.992794344927579	CYB5D2	1176.12541037529	0.0936397370230105	0.268656211539504	0.348548565046825	0.727428247900521	0.999855349557366	CYB5D2	FALSE	FALSE	FALSE	17	4143784	4143988	205	*	KOS_4h_peak_553	101	.	8.14025	15.25614	10.12394	136	Promoter (<=1kb)	17	4143702	4187310	43609	1	ENST00000573984	82	CYB5D2	Promoter (<=1kb)
ENSG00000168003	SLC3A2	23541.4266492827	-0.068244670949876	0.187398011683173	-0.364169664005052	0.715731318538761	0.96162179211875	SLC3A2	23541.4266492827	0.278195070529069	0.229356375861559	1.21293802923093	0.22515351457666	0.879191239423017	SLC3A2	23541.4266492827	0.28185712404335	0.229866168196838	1.22617924270609	0.220131230765995	0.999855349557366	SLC3A2	FALSE	FALSE	FALSE	11	62856151	62856295	145	*	KOS_4h_peak_235	48	.	6.06162	9.49187	4.83832	29	Promoter (<=1kb)	11	62856161	62886196	30036	1	ENST00000681215	0	SLC3A2	Promoter (<=1kb)
ENSG00000168214	RBPJ	7981.75348909424	-0.207751827935475	0.242725951241545	-0.855911067081302	0.392046972924305	0.888515264138176	RBPJ	7981.75348909424	0.480871901160305	0.29704291207125	1.61886340868137	0.105476655396311	0.812814549106784	RBPJ	7981.75348909424	0.0871948927301508	0.297891299854943	0.292707080645222	0.769746057257075	0.999855349557366	RBPJ	FALSE	FALSE	FALSE	4	26320816	26320888	73	*	KOS_4h_peak_1112	23	.	4.91141	6.60056	2.32448	63	Promoter (<=1kb)	4	26320807	26431136	110330	1	ENST00000348160	9	RBPJ	Promoter (<=1kb)
ENSG00000168309	FAM107A	8.4070691372096	-0.50461244967911	1.35776825586809	-0.371648436688842	0.710154620809264	NA	FAM107A	8.4070691372096	1.50268795640723	1.61453596574026	0.930724361856039	0.351996164434513	0.916501444230421	FAM107A	8.4070691372096	-1.27462454180233	1.88117587218991	-0.67756798322026	0.498045651953874	0.999855349557366	FAM107A	FALSE	FALSE	FALSE	3	58585535	58585659	125	*	KOS_4h_peak_1049	50	.	5.99808	9.72704	5.04225	72	Promoter (1-2kb)	3	58565852	58587113	21262	2	ENST00000447756	1454	FAM107A	Promoter (1-2kb)
ENSG00000168393	DTYMK	2102.49288572598	0.61604617238508	0.234999360435023	2.62148020847664	0.00875488455266598	0.282801223969372	DTYMK	2102.49288572598	-0.675190604578903	0.288061535239597	-2.34391101199023	0.0190827237614134	0.501533124498686	DTYMK	2102.49288572598	-0.0730506219196205	0.29135407714773	-0.250727989238265	0.802024419455604	0.999855349557366	DTYMK	FALSE	FALSE	FALSE	2	241686754	241686857	104	*	KOS_4h_peak_920	54	.	6.48089	10.16573	5.43914	64	Promoter (<=1kb)	2	241675747	241686815	11069	2	ENST00000305784	0	DTYMK	Promoter (<=1kb)
ENSG00000168397	ATG4B	3280.45183348993	0.195012583928071	0.17973371180224	1.08500838252671	0.277917942636095	0.855843309394877	ATG4B	3280.45183348993	0.058504894677394	0.219458877686164	0.266587049447407	0.789787127932298	0.984650437721754	ATG4B	3280.45183348993	-0.210414771733653	0.222036941914173	-0.947656592275474	0.343304305841732	0.999855349557366	ATG4B	FALSE	FALSE	FALSE	2	241637525	241637690	166	*	KOS_4h_peak_919	141	.	10.11917	19.49175	14.12011	59	Promoter (<=1kb)	2	241637612	241651966	14355	1	ENST00000625810	0	ATG4B	Promoter (<=1kb)
ENSG00000168397	ATG4B	3280.45183348993	0.195012583928071	0.17973371180224	1.08500838252671	0.277917942636095	0.855843309394877	ATG4B	3280.45183348993	0.058504894677394	0.219458877686164	0.266587049447407	0.789787127932298	0.984650437721754	ATG4B	3280.45183348993	-0.210414771733653	0.222036941914173	-0.947656592275474	0.343304305841732	0.999855349557366	ATG4B	FALSE	FALSE	FALSE	2	241637220	241637271	52	*	KOS_4h_peak_918	30	.	4.95432	7.41282	3.00097	44	Promoter (<=1kb)	2	241637213	241673854	36642	1	ENST00000405546	7	ATG4B	Promoter (<=1kb)
ENSG00000168502	MTCL1	3146.99539284112	0.242858841046189	0.183970779035058	1.32009464937858	0.186803418986452	0.796155877316851	MTCL1	3146.99539284112	0.563260865348708	0.2245838933671	2.50801986243962	0.0121409842320183	0.406314436977671	MTCL1	3146.99539284112	0.0982116435883707	0.227368200575364	0.431949777232887	0.665777915491425	0.999855349557366	MTCL1	FALSE	FALSE	FALSE	18	8705339	8705434	96	*	KOS_4h_peak_692	41	.	5.56964	8.70312	4.11695	78	Promoter (<=1kb)	18	8705556	8832778	127223	1	ENST00000306329	-122	MTCL1	Promoter (<=1kb)
ENSG00000168505	GBX2	210.289350478646	1.63628152031261	0.522642618204692	3.13078471467431	0.00174339913644384	0.123226307488517	GBX2	210.289350478646	-2.91483905686233	0.435379045414938	-6.69494567448542	2.15751768079989e-11	3.31718343422983e-08	GBX2	210.289350478646	4.54119482410686	1.58562550364128	2.86397690607165	0.00418358511794434	0.331275302257824	GBX2	FALSE	TRUE	FALSE	2	236167176	236167253	78	*	KOS_4h_peak_910	33	.	5.64925	7.83259	3.35431	38	Promoter (<=1kb)	2	236165734	236167329	1596	2	ENST00000465889	76	GBX2	Promoter (<=1kb)
ENSG00000168556	ING2	782.35613590193	0.177158689568629	0.214864293565894	0.82451433241186	0.409647375498926	0.895872245165164	ING2	782.35613590193	-0.21229608970658	0.261052903334842	-0.813230142222461	0.416086120700831	0.928157287743964	ING2	782.35613590193	0.196741044248848	0.271601827631426	0.72437304993335	0.468836740600467	0.999855349557366	ING2	FALSE	FALSE	FALSE	4	183505990	183506090	101	*	KOS_4h_peak_1133	41	.	5.60811	8.76486	4.17206	28	Promoter (<=1kb)	4	183506082	183510643	4562	1	ENST00000412117	0	ING2	Promoter (<=1kb)
ENSG00000168724	DNAJC21	3953.48082137881	0.128187820477945	0.170582502477216	0.751471098245066	0.452369188172825	0.905992793244536	DNAJC21	3953.48082137881	0.101238284072963	0.208137773836604	0.486400340538083	0.626683349167369	0.967846958373288	DNAJC21	3953.48082137881	-0.0561002222777573	0.210877216843008	-0.266032637937944	0.790214073008122	0.999855349557366	DNAJC21	FALSE	FALSE	FALSE	5	34929567	34929694	128	*	KOS_4h_peak_1150	95	.	8.33095	14.6835	9.59903	28	Promoter (<=1kb)	5	34929593	34952853	23261	1	ENST00000512136	0	DNAJC21	Promoter (<=1kb)
ENSG00000168883	USP39	3601.19954867879	0.198528508880217	0.182667848013417	1.08682787386664	0.277112886637108	0.854891085973078	USP39	3601.19954867879	0.173798214688106	0.223003576345437	0.77935169263335	0.435772571882454	0.932282461877467	USP39	3601.19954867879	-0.0340348832150913	0.226392596032551	-0.150335672683385	0.880499790060547	0.999855349557366	USP39	FALSE	FALSE	FALSE	2	85616356	85616439	84	*	KOS_4h_peak_850	32	.	5.45713	7.68369	3.23693	81	Promoter (<=1kb)	2	85616290	85645274	28985	1	ENST00000493829	66	USP39	Promoter (<=1kb)
ENSG00000168906	MAT2A	11742.1671400866	0.385317033235044	0.201593618214793	1.9113553129668	0.0559589352760124	0.573214902483186	MAT2A	11742.1671400866	0.0684531643223284	0.2468884783178	0.277263502893051	0.781577781818476	0.984098904997265	MAT2A	11742.1671400866	0.237264055781011	0.247795895169812	0.957497926341419	0.338315992555252	0.999855349557366	MAT2A	FALSE	FALSE	FALSE	2	85539145	85539330	186	*	KOS_4h_peak_849	245	.	13.28146	30.59529	24.57685	47	Promoter (<=1kb)	2	85539168	85541454	2287	1	ENST00000465151	0	MAT2A	Promoter (<=1kb)
ENSG00000168994	PXDC1	5009.83651835144	-0.580848958185348	0.218332266115008	-2.66038991176586	0.00780502378110924	0.27048917842422	PXDC1	5009.83651835144	0.661172322828804	0.266934571345442	2.47690780364742	0.0132526130665934	0.430476604011705	PXDC1	5009.83651835144	-0.141074179358243	0.268655405087923	-0.525112008493087	0.59950532867159	0.999855349557366	PXDC1	FALSE	FALSE	FALSE	6	3752088	3752185	98	*	KOS_4h_peak_1210	41	.	5.78238	8.73186	4.1417	27	Promoter (<=1kb)	6	3722619	3751713	29095	2	ENST00000380283	-375	PXDC1	Promoter (<=1kb)
ENSG00000169045	HNRNPH1	17440.7121048662	0.32351459534154	0.174582322330223	1.85307762563503	0.0638712332638381	0.601573147281984	HNRNPH1	17440.7121048662	-0.221102303399632	0.21381243401592	-1.03409469340389	0.301091896828513	0.901854144031563	HNRNPH1	17440.7121048662	0.000954646411816242	0.214575094110469	0.00444900847311181	0.996450216538971	0.999855349557366	HNRNPH1	FALSE	FALSE	FALSE	5	179623052	179623132	81	*	KOS_4h_peak_1193	59	.	6.63521	10.75496	5.98463	20	Promoter (<=1kb)	5	179614181	179623164	8984	2	ENST00000510411	32	HNRNPH1	Promoter (<=1kb)
ENSG00000169045	HNRNPH1	17440.7121048662	0.32351459534154	0.174582322330223	1.85307762563503	0.0638712332638381	0.601573147281984	HNRNPH1	17440.7121048662	-0.221102303399632	0.21381243401592	-1.03409469340389	0.301091896828513	0.901854144031563	HNRNPH1	17440.7121048662	0.000954646411816242	0.214575094110469	0.00444900847311181	0.996450216538971	0.999855349557366	HNRNPH1	FALSE	FALSE	FALSE	5	179623545	179623654	110	*	KOS_4h_peak_1194	55	.	5.66455	10.24766	5.50938	87	Promoter (<=1kb)	5	179622849	179623646	798	2	ENST00000515446	0	HNRNPH1	Promoter (<=1kb)
ENSG00000169047	IRS1	6303.42910082079	0.0418314123316896	0.202451738538875	0.206624120067298	0.836303421652916	0.982292908366244	IRS1	6303.42910082079	0.0537246179180112	0.247569570441202	0.21700816389618	0.828201982672118	0.988961052216644	IRS1	6303.42910082079	0.314624445169146	0.249065047306494	1.26322199189184	0.206509411525466	0.999855349557366	IRS1	FALSE	FALSE	FALSE	2	226795773	226795836	64	*	KOS_4h_peak_899	41	.	5.56964	8.70312	4.11695	40	Promoter (<=1kb)	2	226792138	226795246	3109	2	ENST00000498335	-527	IRS1	Promoter (<=1kb)
ENSG00000169251	NMD3	4990.36978241535	-0.295057079205988	0.193679587099676	-1.52342889420834	0.127651437700667	0.7383769627966	NMD3	4990.36978241535	0.201701221641503	0.236767282736935	0.851896509137228	0.394271534532174	0.922701709941792	NMD3	4990.36978241535	-0.0607132542156403	0.238744459890368	-0.254302253729867	0.799262058800264	0.999855349557366	NMD3	FALSE	FALSE	FALSE	3	161104701	161104804	104	*	KOS_4h_peak_1073	16	.	4.28434	5.83183	1.69221	33	Promoter (<=1kb)	3	161104696	161233416	128721	1	ENST00000468606	5	NMD3	Promoter (<=1kb)
ENSG00000169375	SIN3A	2249.67174281045	0.0196379826671499	0.218560830733233	0.089851336130394	0.928405352800092	0.990499242198662	SIN3A	2249.67174281045	0.428654376237963	0.266905975428627	1.60601266251002	0.108271127800135	0.816681237903719	SIN3A	2249.67174281045	0.201499618571855	0.270833941320302	0.743996921469868	0.456878337557249	0.999855349557366	SIN3A	FALSE	FALSE	FALSE	15	75454643	75454806	164	*	KOS_4h_peak_439	78	.	7.46045	12.84887	7.89713	134	Promoter (<=1kb)	15	75414252	75455026	40775	2	ENST00000562776	220	SIN3A	Promoter (<=1kb)
ENSG00000169641	LUZP1	4880.9966832274	-0.123685554318398	0.249211432041961	-0.496307706692894	0.6196773297719	0.941635644706983	LUZP1	4880.9966832274	0.681951604427592	0.30497436039493	2.2360948754659	0.0253455570655562	0.565241655901434	LUZP1	4880.9966832274	0.112880296657826	0.30622596944476	0.368617648145574	0.712412739239383	0.999855349557366	LUZP1	FALSE	FALSE	FALSE	1	23168780	23168842	63	*	KOS_4h_peak_30	70	.	6.90229	11.93914	7.04965	40	Promoter (<=1kb)	1	23090427	23168817	78391	2	ENST00000314174	0	LUZP1	Promoter (<=1kb)
ENSG00000169660	HEXD	162.801222696383	-0.104771010806779	0.322637663419606	-0.32473273484664	0.745383357345113	0.96762991935578	HEXD	162.801222696383	-0.458902894066026	0.385034839078287	-1.19184771737687	0.233320961602481	0.879936136600525	HEXD	162.801222696383	0.25198816143624	0.430326252309616	0.585574689166156	0.558161361501806	0.999855349557366	HEXD	FALSE	FALSE	FALSE	17	82418832	82418895	64	*	KOS_4h_peak_682	52	.	6.54855	9.96887	5.26006	19	Promoter (<=1kb)	17	82418713	82435740	17028	1	ENST00000581482	119	HEXD	Promoter (<=1kb)
ENSG00000169857	AVEN	1893.23553447256	0.048506192847365	0.196093981340701	0.247361966520984	0.804628106016635	0.976325828684799	AVEN	1893.23553447256	-0.301419126669911	0.239319818506925	-1.25948251402835	0.207856102201216	0.86842053569122	AVEN	1893.23553447256	-0.342812961286947	0.243461209564772	-1.40808041617711	0.159107259284883	0.999855349557366	AVEN	FALSE	FALSE	FALSE	15	34038908	34038982	75	*	KOS_4h_peak_419	32	.	5.14121	7.7109	3.24218	43	Promoter (<=1kb)	15	33866227	34039204	172978	2	ENST00000306730	222	AVEN	Promoter (<=1kb)
ENSG00000169992	NLGN2	3291.21510225432	-0.0368242168755891	0.16623587237918	-0.221517873059276	0.824689221561705	0.979004631540672	NLGN2	3291.21510225432	-0.0647308460384197	0.202856010800903	-0.319097500650109	0.749652578867992	0.983890276839382	NLGN2	3291.21510225432	0.307411921115415	0.205388617539196	1.49673299717668	0.134462746691195	0.994246008855657	NLGN2	FALSE	FALSE	FALSE	17	7404666	7404748	83	*	KOS_4h_peak_560	32	.	5.14121	7.7109	3.24218	43	Promoter (<=1kb)	17	7404874	7418684	13811	1	ENST00000575301	-126	NLGN2	Promoter (<=1kb)
ENSG00000170315	UBB	18304.1279262343	0.132557140471841	0.186025266751239	0.712575999953285	0.476108167313841	0.910560170793096	UBB	18304.1279262343	-0.145683805368723	0.227694633153766	-0.639820988974914	0.522288985510203	0.949485786734936	UBB	18304.1279262343	-0.0736426227818074	0.228201496497845	-0.322708763579484	0.746915814587808	0.999855349557366	UBB	FALSE	FALSE	FALSE	17	16381938	16382032	95	*	KOS_4h_peak_567	32	.	5.14121	7.7109	3.24218	24	Promoter (<=1kb)	17	16381465	16382742	1278	1	ENST00000614404	473	UBB	Promoter (<=1kb)
ENSG00000170425	ADORA2B	302.407154329847	0.869909089844862	0.316799459900514	2.74592983876312	0.00603396662138548	0.23934102454762	ADORA2B	302.407154329847	-0.400914536213216	0.378898030757416	-1.05810667691196	0.290006810733198	0.90005880272495	ADORA2B	302.407154329847	1.14692606172235	0.451154372648107	2.54220313767618	0.0110156131615421	0.449641731925778	ADORA2B	FALSE	FALSE	FALSE	17	15945377	15945437	61	*	KOS_4h_peak_566	16	.	4.28434	5.83183	1.69221	13	Promoter (<=1kb)	17	15945130	15975746	30617	1	ENST00000304222	247	ADORA2B	Promoter (<=1kb)
ENSG00000170502	NUDT9	2479.24453664886	0.045982257967493	0.188663702571807	0.243726044494392	0.807443000934864	0.976530677160808	NUDT9	2479.24453664886	0.168567172152484	0.229198985135503	0.735462122804893	0.462058099803026	0.938150318187062	NUDT9	2479.24453664886	-0.182999394639367	0.23352405124636	-0.783642599820732	0.433249852019652	0.999855349557366	NUDT9	FALSE	FALSE	FALSE	4	87422908	87422983	76	*	KOS_4h_peak_1123	16	.	4.28434	5.83183	1.69221	1	Promoter (<=1kb)	4	87422882	87454445	31564	1	ENST00000502933	26	NUDT9	Promoter (<=1kb)
ENSG00000170525	PFKFB3	10203.6633426124	0.135170944732052	0.166330041380192	0.812667054071623	0.416408975318102	0.899402118085488	PFKFB3	10203.6633426124	-0.841937278729293	0.20264045706062	-4.1548331016517	3.25525066173029e-05	0.00779991879336673	PFKFB3	10203.6633426124	0.523589777893169	0.205375534558063	2.5494262450484	0.0107900331612234	0.445262076170584	PFKFB3	FALSE	FALSE	FALSE	10	6202945	6203032	88	*	KOS_4h_peak_150	101	.	8.14025	15.25614	10.12394	44	Promoter (<=1kb)	10	6202932	6254644	51713	1	ENST00000640683	13	PFKFB3	Promoter (<=1kb)
ENSG00000170540	ARL6IP1	6107.82362803126	0.352018814523313	0.241531665270327	1.45744374398829	0.144993929499829	0.757251521995888	ARL6IP1	6107.82362803126	-0.273954151517941	0.295785340079229	-0.926192459181918	0.354345970705627	0.917880617001427	ARL6IP1	6107.82362803126	0.0492055525735082	0.297392904911287	0.165456376937393	0.868584782698918	0.999855349557366	ARL6IP1	FALSE	FALSE	FALSE	16	18801375	18801569	195	*	KOS_4h_peak_469	188	.	11.84859	24.52114	18.8577	138	Promoter (<=1kb)	16	18791669	18801549	9881	2	ENST00000304414	0	ARL6IP1	Promoter (<=1kb)
ENSG00000170775	GPR37	108.814690286727	-0.216583062776005	0.416052272815599	-0.520566950182239	0.602668477570886	0.940311330776523	GPR37	108.814690286727	-0.139225883571667	0.483059101784066	-0.288217079561214	0.773180575654852	0.984004990334575	GPR37	108.814690286727	-0.838643014365919	0.549915158736457	-1.52504072863326	0.127248939303705	0.987065316912437	GPR37	FALSE	FALSE	FALSE	7	124765749	124765855	107	*	KOS_4h_peak_1346	52	.	6.13124	9.94216	5.23651	40	Promoter (<=1kb)	7	124743885	124765792	21908	2	ENST00000303921	0	GPR37	Promoter (<=1kb)
ENSG00000171161	ZNF672	3247.96262265099	0.174300939500856	0.220696901394516	0.789775200283744	0.42965906471797	0.901887877784218	ZNF672	3247.96262265099	0.481197526763746	0.269249134514072	1.78718318865607	0.0739078855318793	0.751438239458091	ZNF672	3247.96262265099	0.714378380378692	0.27321276560888	2.61473280279066	0.0089297282265971	0.409398505502407	ZNF672	FALSE	FALSE	FALSE	1	248838626	248838695	70	*	KOS_4h_peak_146	41	.	5.78238	8.73186	4.1417	27	Promoter (<=1kb)	1	248838828	248847483	8656	1	ENST00000428515	-133	ZNF672	Promoter (<=1kb)
ENSG00000171223	JUNB	5274.59046737788	-0.673276475388885	0.241469635699075	-2.78824487989843	0.00529944689823186	0.22842272208535	JUNB	5274.59046737788	0.0161920535676371	0.294034628776776	0.0550685258909748	0.956083870781415	0.995915880613953	JUNB	5274.59046737788	0.301557535491428	0.297999435747071	1.01193995463594	0.311566764052732	0.999855349557366	JUNB	FALSE	FALSE	FALSE	19	12791501	12791609	109	*	KOS_4h_peak_751	60	.	6.24786	10.86302	6.07191	24	Promoter (<=1kb)	19	12791486	12793315	1830	1	ENST00000302754	15	JUNB	Promoter (<=1kb)
ENSG00000171246	NPTX1	951.282726781099	0.75430846387969	0.279372546910461	2.70000926082922	0.00693375459549922	0.255714644747916	NPTX1	951.282726781099	-1.34423667210785	0.336014310236588	-4.000533998571	6.31997059149143e-05	0.0126236465960537	NPTX1	951.282726781099	0.192339650392455	0.370310912767537	0.519400438283049	0.603481525756774	0.999855349557366	NPTX1	FALSE	FALSE	FALSE	17	80476567	80476619	53	*	KOS_4h_peak_664	37	.	5.50628	8.2919	3.77474	10	Promoter (<=1kb)	17	80466834	80476607	9774	2	ENST00000306773	0	NPTX1	Promoter (<=1kb)
ENSG00000171262	FAM98B	2274.52241570027	0.455231060307983	0.223594010495061	2.0359716224064	0.0417532049010015	0.520236635229912	FAM98B	2274.52241570027	-0.033090579886653	0.273637770440332	-0.120928407775741	0.903747741133794	0.992794344927579	FAM98B	2274.52241570027	-0.0936042667547999	0.276601039087315	-0.338408948367153	0.735055031695287	0.999855349557366	FAM98B	FALSE	FALSE	FALSE	15	38454166	38454219	54	*	KOS_4h_peak_420	32	.	5.14121	7.7109	3.24218	9	Promoter (<=1kb)	15	38454154	38483665	29512	1	ENST00000491535	12	FAM98B	Promoter (<=1kb)
ENSG00000171444	MCC	2518.88949898287	-0.12888402832604	0.251722556087228	-0.512008261513833	0.60864522760863	0.940452759760722	MCC	2518.88949898287	0.615905133757147	0.305460270299103	2.0163183027176	0.043766702244066	0.6851916600578	MCC	2518.88949898287	0.731374174799421	0.311708014471982	2.34634382448694	0.0189586096089861	0.547616158755977	MCC	FALSE	FALSE	FALSE	5	113294629	113294764	136	*	KOS_4h_peak_1168	77	.	7.60953	12.7015	7.75994	45	Promoter (<=1kb)	5	113022106	113294938	272833	2	ENST00000302475	174	MCC	Promoter (<=1kb)
ENSG00000171466	ZNF562	382.441781805183	0.0212149357570643	0.28251841969544	0.075092221526421	0.94014133667496	0.993572764794717	ZNF562	382.441781805183	0.905146973989228	0.343829254015682	2.63254788072206	0.00847470767814182	0.334455119628673	ZNF562	382.441781805183	-0.0603880303868308	0.355732397181723	-0.169756903968412	0.86520132056248	0.999855349557366	ZNF562	FALSE	FALSE	FALSE	19	9674996	9675082	87	*	KOS_4h_peak_745	17	.	3.9985	5.86251	1.70983	1	Promoter (<=1kb)	19	9641808	9675058	33251	2	ENST00000293648	0	ZNF562	Promoter (<=1kb)
ENSG00000171467	ZNF318	3066.44522102723	0.208648420633882	0.223326082749353	0.934276991138808	0.350161029898763	0.876612838878162	ZNF318	3066.44522102723	0.200261525256784	0.2732754352122	0.732819344341284	0.463668621266484	0.938236965825598	ZNF318	3066.44522102723	-0.0676909236598512	0.276459146946282	-0.244849643817371	0.806572853367283	0.999855349557366	ZNF318	FALSE	FALSE	FALSE	6	43368934	43369121	188	*	KOS_4h_peak_1248	63	.	5.99776	11.20445	6.37681	107	Promoter (<=1kb)	6	43311133	43369478	58346	2	ENST00000605935	357	ZNF318	Promoter (<=1kb)
ENSG00000171476	HOPX	6.31268035633044	3.1414022195582	1.52395571256635	2.06134744839013	0.0392699045505063	NA	HOPX	6.31268035633044	-1.41141508833283	1.65890393001419	-0.850811829905516	0.394873889100691	NA	HOPX	6.31268035633044	0.679350125650964	2.39060611167483	0.284174846844602	0.77627639050052	NA	HOPX	NA	FALSE	FALSE	4	56655434	56655505	72	*	KOS_4h_peak_1119	56	.	6.59493	10.34993	5.60506	28	Promoter (<=1kb)	4	56647998	56656304	8307	2	ENST00000503639	799	HOPX	Promoter (<=1kb)
ENSG00000171574	ZNF584	994.579080194113	0.107144550303155	0.192286223276282	0.557213868355028	0.577381315467724	0.938689662606899	ZNF584	994.579080194113	0.259472782804602	0.233219854039406	1.11256729781144	0.265894311965945	0.888208184136303	ZNF584	994.579080194113	0.11630769456517	0.243851844211271	0.476960487796854	0.633390258010785	0.999855349557366	ZNF584	FALSE	FALSE	FALSE	19	58401534	58401635	102	*	KOS_4h_peak_807	32	.	5.45713	7.68369	3.23693	19	Promoter (<=1kb)	19	58401571	58417011	15441	1	ENST00000594993	0	ZNF584	Promoter (<=1kb)
ENSG00000171723	GPHN	889.368290812424	0.129421668436541	0.215066817802724	0.60177422885969	0.54732443185457	0.931549914971314	GPHN	889.368290812424	0.164659851845921	0.260708870215369	0.631585153623262	0.527657990299708	0.949485786734936	GPHN	889.368290812424	-0.0936199618423232	0.275081731380792	-0.340335075587867	0.733604205484234	0.999855349557366	GPHN	FALSE	FALSE	FALSE	14	66507430	66507634	205	*	KOS_4h_peak_388	69	.	6.85495	11.86177	6.98135	170	Promoter (<=1kb)	14	66507407	67181798	674392	1	ENST00000315266	23	GPHN	Promoter (<=1kb)
