geneId	gene	baseMean_n208	log2FoldChange_n208	lfcSE_n208	stat_n208	pvalue_n208	padj_n208	gene_n208	baseMean_n6	log2FoldChange_n6	lfcSE_n6	stat_n6	pvalue_n6	padj_n6	gene_n6	baseMean_RR_LL	log2FoldChange_RR_LL	lfcSE_RR_LL	stat_RR_LL	pvalue_RR_LL	padj_RR_LL	gene_RR_LL	DE_n208	DE_n6	DE_RR_LL	seqnames_2h	start_2h	end_2h	width_2h	strand_2h	V4_2h	V5_2h	V6_2h	V7_2h	V8_2h	V9_2h	V10_2h	annotation_2h	geneChr_2h	geneStart_2h	geneEnd_2h	geneLength_2h	geneStrand_2h	transcriptId_2h	distanceToTSS_2h	external_gene_name_2h	seqnames_4h	start_4h	end_4h	width_4h	strand_4h	V4_4h	V5_4h	V6_4h	V7_4h	V8_4h	V9_4h	V10_4h	annotation_4h	geneChr_4h	geneStart_4h	geneEnd_4h	geneLength_4h	geneStrand_4h	transcriptId_4h	distanceToTSS_4h	external_gene_name_4h
ENSG00000170315	UBB	18304.1279262343	0.132557140471841	0.186025266751239	0.712575999953285	0.476108167313841	0.910560170793096	UBB	18304.1279262343	-0.145683805368723	0.227694633153766	-0.639820988974914	0.522288985510203	0.949485786734936	UBB	18304.1279262343	-0.0736426227818074	0.228201496497845	-0.322708763579484	0.746915814587808	0.999855349557366	UBB	FALSE	FALSE	FALSE	17	16381538	16382119	582	*	KOS_2h_peak_6480	195	.	9.22189	23.33822	19.50485	407	Promoter (<=1kb)	17	16381465	16382742	1278	1	ENST00000614404	73	UBB	17	16381938	16382032	95	*	KOS_4h_peak_567	32	.	5.14121	7.7109	3.24218	24	Promoter (<=1kb)	17	16381465	16382742	1278	1	ENST00000614404	473	UBB
ENSG00000170425	ADORA2B	302.407154329847	0.869909089844862	0.316799459900514	2.74592983876312	0.00603396662138548	0.23934102454762	ADORA2B	302.407154329847	-0.400914536213216	0.378898030757416	-1.05810667691196	0.290006810733198	0.90005880272495	ADORA2B	302.407154329847	1.14692606172235	0.451154372648107	2.54220313767618	0.0110156131615421	0.449641731925778	ADORA2B	FALSE	FALSE	FALSE	17	15944822	15944938	117	*	KOS_2h_peak_6474	26	.	3.43717	5.57373	2.65761	16	Promoter (<=1kb)	17	15945130	15975746	30617	1	ENST00000304222	-192	ADORA2B	17	15945377	15945437	61	*	KOS_4h_peak_566	16	.	4.28434	5.83183	1.69221	13	Promoter (<=1kb)	17	15945130	15975746	30617	1	ENST00000304222	247	ADORA2B
ENSG00000170425	ADORA2B	302.407154329847	0.869909089844862	0.316799459900514	2.74592983876312	0.00603396662138548	0.23934102454762	ADORA2B	302.407154329847	-0.400914536213216	0.378898030757416	-1.05810667691196	0.290006810733198	0.90005880272495	ADORA2B	302.407154329847	1.14692606172235	0.451154372648107	2.54220313767618	0.0110156131615421	0.449641731925778	ADORA2B	FALSE	FALSE	FALSE	17	15945042	15946212	1171	*	KOS_2h_peak_6475	297	.	10.31151	33.79704	29.73168	206	Promoter (<=1kb)	17	15945130	15975746	30617	1	ENST00000304222	0	ADORA2B	17	15945377	15945437	61	*	KOS_4h_peak_566	16	.	4.28434	5.83183	1.69221	13	Promoter (<=1kb)	17	15945130	15975746	30617	1	ENST00000304222	247	ADORA2B
ENSG00000170502	NUDT9	2479.24453664886	0.045982257967493	0.188663702571807	0.243726044494392	0.807443000934864	0.976530677160808	NUDT9	2479.24453664886	0.168567172152484	0.229198985135503	0.735462122804893	0.462058099803026	0.938150318187062	NUDT9	2479.24453664886	-0.182999394639367	0.23352405124636	-0.783642599820732	0.433249852019652	0.999855349557366	NUDT9	FALSE	FALSE	FALSE	4	87422538	87423080	543	*	KOS_2h_peak_12122	205	.	8.93942	24.43031	20.56498	127	Promoter (<=1kb)	4	87422573	87459455	36883	1	ENST00000302174	0	NUDT9	4	87422908	87422983	76	*	KOS_4h_peak_1123	16	.	4.28434	5.83183	1.69221	1	Promoter (<=1kb)	4	87422882	87454445	31564	1	ENST00000502933	26	NUDT9
ENSG00000170525	PFKFB3	10203.6633426124	0.135170944732052	0.166330041380192	0.812667054071623	0.416408975318102	0.899402118085488	PFKFB3	10203.6633426124	-0.841937278729293	0.20264045706062	-4.1548331016517	3.25525066173029e-05	0.00779991879336673	PFKFB3	10203.6633426124	0.523589777893169	0.205375534558063	2.5494262450484	0.0107900331612234	0.445262076170584	PFKFB3	FALSE	FALSE	FALSE	10	6203696	6204208	513	*	KOS_2h_peak_1700	98	.	6.04726	13.27966	9.82695	404	Promoter (<=1kb)	10	6202932	6254644	51713	1	ENST00000640683	764	PFKFB3	10	6141455	6141595	141	*	KOS_4h_peak_149	50	.	5.99808	9.72704	5.04225	96	Distal Intergenic	10	6144934	6235532	90599	1	ENST00000379789	-3339	PFKFB3
ENSG00000170525	PFKFB3	10203.6633426124	0.135170944732052	0.166330041380192	0.812667054071623	0.416408975318102	0.899402118085488	PFKFB3	10203.6633426124	-0.841937278729293	0.20264045706062	-4.1548331016517	3.25525066173029e-05	0.00779991879336673	PFKFB3	10203.6633426124	0.523589777893169	0.205375534558063	2.5494262450484	0.0107900331612234	0.445262076170584	PFKFB3	FALSE	FALSE	FALSE	10	6144816	6145190	375	*	KOS_2h_peak_1698	220	.	10.01224	25.99365	22.09057	110	Promoter (<=1kb)	10	6144934	6235532	90599	1	ENST00000379789	0	PFKFB3	10	6141455	6141595	141	*	KOS_4h_peak_149	50	.	5.99808	9.72704	5.04225	96	Distal Intergenic	10	6144934	6235532	90599	1	ENST00000379789	-3339	PFKFB3
ENSG00000170525	PFKFB3	10203.6633426124	0.135170944732052	0.166330041380192	0.812667054071623	0.416408975318102	0.899402118085488	PFKFB3	10203.6633426124	-0.841937278729293	0.20264045706062	-4.1548331016517	3.25525066173029e-05	0.00779991879336673	PFKFB3	10203.6633426124	0.523589777893169	0.205375534558063	2.5494262450484	0.0107900331612234	0.445262076170584	PFKFB3	FALSE	FALSE	FALSE	10	6204289	6204440	152	*	KOS_2h_peak_1701	64	.	5.37164	9.73399	6.48048	84	Promoter (1-2kb)	10	6202932	6254644	51713	1	ENST00000640683	1357	PFKFB3	10	6202945	6203032	88	*	KOS_4h_peak_150	101	.	8.14025	15.25614	10.12394	44	Promoter (<=1kb)	10	6202932	6254644	51713	1	ENST00000640683	13	PFKFB3
ENSG00000170525	PFKFB3	10203.6633426124	0.135170944732052	0.166330041380192	0.812667054071623	0.416408975318102	0.899402118085488	PFKFB3	10203.6633426124	-0.841937278729293	0.20264045706062	-4.1548331016517	3.25525066173029e-05	0.00779991879336673	PFKFB3	10203.6633426124	0.523589777893169	0.205375534558063	2.5494262450484	0.0107900331612234	0.445262076170584	PFKFB3	FALSE	FALSE	FALSE	10	6204289	6204440	152	*	KOS_2h_peak_1701	64	.	5.37164	9.73399	6.48048	84	Promoter (1-2kb)	10	6202932	6254644	51713	1	ENST00000640683	1357	PFKFB3	10	6141455	6141595	141	*	KOS_4h_peak_149	50	.	5.99808	9.72704	5.04225	96	Distal Intergenic	10	6144934	6235532	90599	1	ENST00000379789	-3339	PFKFB3
ENSG00000170525	PFKFB3	10203.6633426124	0.135170944732052	0.166330041380192	0.812667054071623	0.416408975318102	0.899402118085488	PFKFB3	10203.6633426124	-0.841937278729293	0.20264045706062	-4.1548331016517	3.25525066173029e-05	0.00779991879336673	PFKFB3	10203.6633426124	0.523589777893169	0.205375534558063	2.5494262450484	0.0107900331612234	0.445262076170584	PFKFB3	FALSE	FALSE	FALSE	10	6144816	6145190	375	*	KOS_2h_peak_1698	220	.	10.01224	25.99365	22.09057	110	Promoter (<=1kb)	10	6144934	6235532	90599	1	ENST00000379789	0	PFKFB3	10	6202945	6203032	88	*	KOS_4h_peak_150	101	.	8.14025	15.25614	10.12394	44	Promoter (<=1kb)	10	6202932	6254644	51713	1	ENST00000640683	13	PFKFB3
ENSG00000170525	PFKFB3	10203.6633426124	0.135170944732052	0.166330041380192	0.812667054071623	0.416408975318102	0.899402118085488	PFKFB3	10203.6633426124	-0.841937278729293	0.20264045706062	-4.1548331016517	3.25525066173029e-05	0.00779991879336673	PFKFB3	10203.6633426124	0.523589777893169	0.205375534558063	2.5494262450484	0.0107900331612234	0.445262076170584	PFKFB3	FALSE	FALSE	FALSE	10	6202852	6203626	775	*	KOS_2h_peak_1699	610	.	14.21955	66.1361	61.02555	124	Promoter (<=1kb)	10	6202866	6228284	25419	1	ENST00000317350	0	PFKFB3	10	6202945	6203032	88	*	KOS_4h_peak_150	101	.	8.14025	15.25614	10.12394	44	Promoter (<=1kb)	10	6202932	6254644	51713	1	ENST00000640683	13	PFKFB3
ENSG00000170525	PFKFB3	10203.6633426124	0.135170944732052	0.166330041380192	0.812667054071623	0.416408975318102	0.899402118085488	PFKFB3	10203.6633426124	-0.841937278729293	0.20264045706062	-4.1548331016517	3.25525066173029e-05	0.00779991879336673	PFKFB3	10203.6633426124	0.523589777893169	0.205375534558063	2.5494262450484	0.0107900331612234	0.445262076170584	PFKFB3	FALSE	FALSE	FALSE	10	6202852	6203626	775	*	KOS_2h_peak_1699	610	.	14.21955	66.1361	61.02555	124	Promoter (<=1kb)	10	6202866	6228284	25419	1	ENST00000317350	0	PFKFB3	10	6141455	6141595	141	*	KOS_4h_peak_149	50	.	5.99808	9.72704	5.04225	96	Distal Intergenic	10	6144934	6235532	90599	1	ENST00000379789	-3339	PFKFB3
ENSG00000170525	PFKFB3	10203.6633426124	0.135170944732052	0.166330041380192	0.812667054071623	0.416408975318102	0.899402118085488	PFKFB3	10203.6633426124	-0.841937278729293	0.20264045706062	-4.1548331016517	3.25525066173029e-05	0.00779991879336673	PFKFB3	10203.6633426124	0.523589777893169	0.205375534558063	2.5494262450484	0.0107900331612234	0.445262076170584	PFKFB3	FALSE	FALSE	FALSE	10	6203696	6204208	513	*	KOS_2h_peak_1700	98	.	6.04726	13.27966	9.82695	404	Promoter (<=1kb)	10	6202932	6254644	51713	1	ENST00000640683	764	PFKFB3	10	6202945	6203032	88	*	KOS_4h_peak_150	101	.	8.14025	15.25614	10.12394	44	Promoter (<=1kb)	10	6202932	6254644	51713	1	ENST00000640683	13	PFKFB3
ENSG00000170525	PFKFB3	10203.6633426124	0.135170944732052	0.166330041380192	0.812667054071623	0.416408975318102	0.899402118085488	PFKFB3	10203.6633426124	-0.841937278729293	0.20264045706062	-4.1548331016517	3.25525066173029e-05	0.00779991879336673	PFKFB3	10203.6633426124	0.523589777893169	0.205375534558063	2.5494262450484	0.0107900331612234	0.445262076170584	PFKFB3	FALSE	FALSE	FALSE	10	6141344	6141693	350	*	KOS_2h_peak_1697	173	.	8.62693	21.11384	17.34809	166	Distal Intergenic	10	6144934	6235532	90599	1	ENST00000379789	-3241	PFKFB3	10	6202945	6203032	88	*	KOS_4h_peak_150	101	.	8.14025	15.25614	10.12394	44	Promoter (<=1kb)	10	6202932	6254644	51713	1	ENST00000640683	13	PFKFB3
ENSG00000170525	PFKFB3	10203.6633426124	0.135170944732052	0.166330041380192	0.812667054071623	0.416408975318102	0.899402118085488	PFKFB3	10203.6633426124	-0.841937278729293	0.20264045706062	-4.1548331016517	3.25525066173029e-05	0.00779991879336673	PFKFB3	10203.6633426124	0.523589777893169	0.205375534558063	2.5494262450484	0.0107900331612234	0.445262076170584	PFKFB3	FALSE	FALSE	FALSE	10	6141344	6141693	350	*	KOS_2h_peak_1697	173	.	8.62693	21.11384	17.34809	166	Distal Intergenic	10	6144934	6235532	90599	1	ENST00000379789	-3241	PFKFB3	10	6141455	6141595	141	*	KOS_4h_peak_149	50	.	5.99808	9.72704	5.04225	96	Distal Intergenic	10	6144934	6235532	90599	1	ENST00000379789	-3339	PFKFB3
ENSG00000170540	ARL6IP1	6107.82362803126	0.352018814523313	0.241531665270327	1.45744374398829	0.144993929499829	0.757251521995888	ARL6IP1	6107.82362803126	-0.273954151517941	0.295785340079229	-0.926192459181918	0.354345970705627	0.917880617001427	ARL6IP1	6107.82362803126	0.0492055525735082	0.297392904911287	0.165456376937393	0.868584782698918	0.999855349557366	ARL6IP1	FALSE	FALSE	FALSE	16	18800642	18800803	162	*	KOS_2h_peak_5634	37	.	4.57963	6.81168	3.78312	48	Promoter (<=1kb)	16	18792947	18801424	8478	2	ENST00000546206	621	ARL6IP1	16	18801375	18801569	195	*	KOS_4h_peak_469	188	.	11.84859	24.52114	18.8577	138	Promoter (<=1kb)	16	18791669	18801549	9881	2	ENST00000304414	0	ARL6IP1
ENSG00000170540	ARL6IP1	6107.82362803126	0.352018814523313	0.241531665270327	1.45744374398829	0.144993929499829	0.757251521995888	ARL6IP1	6107.82362803126	-0.273954151517941	0.295785340079229	-0.926192459181918	0.354345970705627	0.917880617001427	ARL6IP1	6107.82362803126	0.0492055525735082	0.297392904911287	0.165456376937393	0.868584782698918	0.999855349557366	ARL6IP1	FALSE	FALSE	FALSE	16	18801054	18802056	1003	*	KOS_2h_peak_5635	977	.	22.45618	103.78778	97.73179	461	Promoter (<=1kb)	16	18791669	18801549	9881	2	ENST00000304414	0	ARL6IP1	16	18801375	18801569	195	*	KOS_4h_peak_469	188	.	11.84859	24.52114	18.8577	138	Promoter (<=1kb)	16	18791669	18801549	9881	2	ENST00000304414	0	ARL6IP1
ENSG00000170579	DLGAP1	15.9555246285844	-0.768936812188756	0.821693583667133	-0.935795079179115	0.349378705571271	NA	DLGAP1	15.9555246285844	0.0598065106296205	0.966688624090958	0.0618673988078225	0.950668429727563	0.995150291609978	DLGAP1	15.9555246285844	-1.07804436203926	1.52895946523869	-0.705083677199357	0.480758163860844	0.999855349557366	DLGAP1	FALSE	FALSE	FALSE	18	3740810	3741761	952	*	KOS_2h_peak_7418	504	.	15.51252	54.92553	50.4846	278	Intron (ENST00000400147/ENSG00000170579, intron 3 of 9)	18	3727709	3729378	1670	2	ENST00000486430	-11432	DLGAP1	18	3740996	3741197	202	*	KOS_4h_peak_688	326	.	15.85206	39.07087	32.63005	90	Intron (ENST00000400147/ENSG00000170579, intron 3 of 9)	18	3727709	3729378	1670	2	ENST00000486430	-11618	DLGAP1
ENSG00000170579	DLGAP1	15.9555246285844	-0.768936812188756	0.821693583667133	-0.935795079179115	0.349378705571271	NA	DLGAP1	15.9555246285844	0.0598065106296205	0.966688624090958	0.0618673988078225	0.950668429727563	0.995150291609978	DLGAP1	15.9555246285844	-1.07804436203926	1.52895946523869	-0.705083677199357	0.480758163860844	0.999855349557366	DLGAP1	FALSE	FALSE	FALSE	18	3740810	3741761	952	*	KOS_2h_peak_7418	504	.	15.51252	54.92553	50.4846	278	Intron (ENST00000400147/ENSG00000170579, intron 3 of 9)	18	3727709	3729378	1670	2	ENST00000486430	-11432	DLGAP1	18	3741490	3741558	69	*	KOS_4h_peak_689	32	.	5.14121	7.7109	3.24218	33	Intron (ENST00000400147/ENSG00000170579, intron 3 of 9)	18	3727709	3729378	1670	2	ENST00000486430	-12112	DLGAP1
ENSG00000170775	GPR37	108.814690286727	-0.216583062776005	0.416052272815599	-0.520566950182239	0.602668477570886	0.940311330776523	GPR37	108.814690286727	-0.139225883571667	0.483059101784066	-0.288217079561214	0.773180575654852	0.984004990334575	GPR37	108.814690286727	-0.838643014365919	0.549915158736457	-1.52504072863326	0.127248939303705	0.987065316912437	GPR37	FALSE	FALSE	FALSE	7	124764175	124764292	118	*	KOS_2h_peak_14775	35	.	3.94386	6.5362	3.52857	83	Promoter (1-2kb)	7	124743885	124765792	21908	2	ENST00000303921	1500	GPR37	7	124765749	124765855	107	*	KOS_4h_peak_1346	52	.	6.13124	9.94216	5.23651	40	Promoter (<=1kb)	7	124743885	124765792	21908	2	ENST00000303921	0	GPR37
ENSG00000170775	GPR37	108.814690286727	-0.216583062776005	0.416052272815599	-0.520566950182239	0.602668477570886	0.940311330776523	GPR37	108.814690286727	-0.139225883571667	0.483059101784066	-0.288217079561214	0.773180575654852	0.984004990334575	GPR37	108.814690286727	-0.838643014365919	0.549915158736457	-1.52504072863326	0.127248939303705	0.987065316912437	GPR37	FALSE	FALSE	FALSE	7	124765621	124765987	367	*	KOS_2h_peak_14776	410	.	14.85899	45.32026	41.09488	171	Promoter (<=1kb)	7	124743885	124765792	21908	2	ENST00000303921	0	GPR37	7	124765749	124765855	107	*	KOS_4h_peak_1346	52	.	6.13124	9.94216	5.23651	40	Promoter (<=1kb)	7	124743885	124765792	21908	2	ENST00000303921	0	GPR37
ENSG00000171161	ZNF672	3247.96262265099	0.174300939500856	0.220696901394516	0.789775200283744	0.42965906471797	0.901887877784218	ZNF672	3247.96262265099	0.481197526763746	0.269249134514072	1.78718318865607	0.0739078855318793	0.751438239458091	ZNF672	3247.96262265099	0.714378380378692	0.27321276560888	2.61473280279066	0.0089297282265971	0.409398505502407	ZNF672	FALSE	FALSE	FALSE	1	248837878	248838023	146	*	KOS_2h_peak_1657	54	.	4.93416	8.62136	5.44621	55	Promoter (<=1kb)	1	248838210	248847208	8999	1	ENST00000510904	-187	ZNF672	1	248838626	248838695	70	*	KOS_4h_peak_146	41	.	5.78238	8.73186	4.1417	27	Promoter (<=1kb)	1	248838828	248847483	8656	1	ENST00000428515	-133	ZNF672
ENSG00000171161	ZNF672	3247.96262265099	0.174300939500856	0.220696901394516	0.789775200283744	0.42965906471797	0.901887877784218	ZNF672	3247.96262265099	0.481197526763746	0.269249134514072	1.78718318865607	0.0739078855318793	0.751438239458091	ZNF672	3247.96262265099	0.714378380378692	0.27321276560888	2.61473280279066	0.0089297282265971	0.409398505502407	ZNF672	FALSE	FALSE	FALSE	1	248838527	248838810	284	*	KOS_2h_peak_1659	345	.	9.42759	38.69137	34.54902	153	Promoter (<=1kb)	1	248838828	248847483	8656	1	ENST00000428515	-18	ZNF672	1	248838626	248838695	70	*	KOS_4h_peak_146	41	.	5.78238	8.73186	4.1417	27	Promoter (<=1kb)	1	248838828	248847483	8656	1	ENST00000428515	-133	ZNF672
ENSG00000171161	ZNF672	3247.96262265099	0.174300939500856	0.220696901394516	0.789775200283744	0.42965906471797	0.901887877784218	ZNF672	3247.96262265099	0.481197526763746	0.269249134514072	1.78718318865607	0.0739078855318793	0.751438239458091	ZNF672	3247.96262265099	0.714378380378692	0.27321276560888	2.61473280279066	0.0089297282265971	0.409398505502407	ZNF672	FALSE	FALSE	FALSE	1	248838141	248838475	335	*	KOS_2h_peak_1658	158	.	7.86001	19.61318	15.89685	176	Promoter (<=1kb)	1	248838210	248847208	8999	1	ENST00000510904	0	ZNF672	1	248838626	248838695	70	*	KOS_4h_peak_146	41	.	5.78238	8.73186	4.1417	27	Promoter (<=1kb)	1	248838828	248847483	8656	1	ENST00000428515	-133	ZNF672
ENSG00000171223	JUNB	5274.59046737788	-0.673276475388885	0.241469635699075	-2.78824487989843	0.00529944689823186	0.22842272208535	JUNB	5274.59046737788	0.0161920535676371	0.294034628776776	0.0550685258909748	0.956083870781415	0.995915880613953	JUNB	5274.59046737788	0.301557535491428	0.297999435747071	1.01193995463594	0.311566764052732	0.999855349557366	JUNB	FALSE	FALSE	FALSE	19	12789423	12790340	918	*	KOS_2h_peak_7999	118	.	5.88865	15.36996	11.81557	694	Promoter (1-2kb)	19	12791486	12793315	1830	1	ENST00000302754	-1146	JUNB	19	12791501	12791609	109	*	KOS_4h_peak_751	60	.	6.24786	10.86302	6.07191	24	Promoter (<=1kb)	19	12791486	12793315	1830	1	ENST00000302754	15	JUNB
ENSG00000171246	NPTX1	951.282726781099	0.75430846387969	0.279372546910461	2.70000926082922	0.00693375459549922	0.255714644747916	NPTX1	951.282726781099	-1.34423667210785	0.336014310236588	-4.000533998571	6.31997059149143e-05	0.0126236465960537	NPTX1	951.282726781099	0.192339650392455	0.370310912767537	0.519400438283049	0.603481525756774	0.999855349557366	NPTX1	FALSE	FALSE	FALSE	17	80475309	80476227	919	*	KOS_2h_peak_7263	333	.	14.50218	37.43921	33.31426	622	Promoter (<=1kb)	17	80467157	80475812	8656	2	ENST00000571100	0	NPTX1	17	80476567	80476619	53	*	KOS_4h_peak_664	37	.	5.50628	8.2919	3.77474	10	Promoter (<=1kb)	17	80466834	80476607	9774	2	ENST00000306773	0	NPTX1
ENSG00000171246	NPTX1	951.282726781099	0.75430846387969	0.279372546910461	2.70000926082922	0.00693375459549922	0.255714644747916	NPTX1	951.282726781099	-1.34423667210785	0.336014310236588	-4.000533998571	6.31997059149143e-05	0.0126236465960537	NPTX1	951.282726781099	0.192339650392455	0.370310912767537	0.519400438283049	0.603481525756774	0.999855349557366	NPTX1	FALSE	FALSE	FALSE	17	80476308	80476686	379	*	KOS_2h_peak_7264	288	.	12.0072	32.88827	28.8392	268	Promoter (<=1kb)	17	80466834	80476607	9774	2	ENST00000306773	0	NPTX1	17	80476567	80476619	53	*	KOS_4h_peak_664	37	.	5.50628	8.2919	3.77474	10	Promoter (<=1kb)	17	80466834	80476607	9774	2	ENST00000306773	0	NPTX1
ENSG00000171262	FAM98B	2274.52241570027	0.455231060307983	0.223594010495061	2.0359716224064	0.0417532049010015	0.520236635229912	FAM98B	2274.52241570027	-0.033090579886653	0.273637770440332	-0.120928407775741	0.903747741133794	0.992794344927579	FAM98B	2274.52241570027	-0.0936042667547999	0.276601039087315	-0.338408948367153	0.735055031695287	0.999855349557366	FAM98B	FALSE	FALSE	FALSE	15	38453987	38454387	401	*	KOS_2h_peak_4918	251	.	10.39804	29.12501	25.15097	241	Promoter (<=1kb)	15	38454127	38487710	33584	1	ENST00000397609	0	FAM98B	15	38454166	38454219	54	*	KOS_4h_peak_420	32	.	5.14121	7.7109	3.24218	9	Promoter (<=1kb)	15	38454154	38483665	29512	1	ENST00000491535	12	FAM98B
ENSG00000171444	MCC	2518.88949898287	-0.12888402832604	0.251722556087228	-0.512008261513833	0.60864522760863	0.940452759760722	MCC	2518.88949898287	0.615905133757147	0.305460270299103	2.0163183027176	0.043766702244066	0.6851916600578	MCC	2518.88949898287	0.731374174799421	0.311708014471982	2.34634382448694	0.0189586096089861	0.547616158755977	MCC	FALSE	FALSE	FALSE	5	113199626	113199742	117	*	KOS_2h_peak_12742	56	.	5.43821	8.81683	5.63444	62	Intron (ENST00000302475/ENSG00000171444, intron 1 of 16)	5	113101734	113203317	101584	2	ENST00000506605	3575	MCC	5	113294629	113294764	136	*	KOS_4h_peak_1168	77	.	7.60953	12.7015	7.75994	45	Promoter (<=1kb)	5	113022106	113294938	272833	2	ENST00000302475	174	MCC
ENSG00000171444	MCC	2518.88949898287	-0.12888402832604	0.251722556087228	-0.512008261513833	0.60864522760863	0.940452759760722	MCC	2518.88949898287	0.615905133757147	0.305460270299103	2.0163183027176	0.043766702244066	0.6851916600578	MCC	2518.88949898287	0.731374174799421	0.311708014471982	2.34634382448694	0.0189586096089861	0.547616158755977	MCC	FALSE	FALSE	FALSE	5	113488242	113488430	189	*	KOS_2h_peak_12745	67	.	4.81204	10.03374	6.76588	164	Promoter (<=1kb)	5	113022106	113488453	466348	2	ENST00000408903	23	MCC	5	113294629	113294764	136	*	KOS_4h_peak_1168	77	.	7.60953	12.7015	7.75994	45	Promoter (<=1kb)	5	113022106	113294938	272833	2	ENST00000302475	174	MCC
ENSG00000171444	MCC	2518.88949898287	-0.12888402832604	0.251722556087228	-0.512008261513833	0.60864522760863	0.940452759760722	MCC	2518.88949898287	0.615905133757147	0.305460270299103	2.0163183027176	0.043766702244066	0.6851916600578	MCC	2518.88949898287	0.731374174799421	0.311708014471982	2.34634382448694	0.0189586096089861	0.547616158755977	MCC	FALSE	FALSE	FALSE	5	113294385	113295003	619	*	KOS_2h_peak_12744	436	.	12.4495	47.94443	43.68299	327	Promoter (<=1kb)	5	113022106	113294938	272833	2	ENST00000302475	0	MCC	5	113294629	113294764	136	*	KOS_4h_peak_1168	77	.	7.60953	12.7015	7.75994	45	Promoter (<=1kb)	5	113022106	113294938	272833	2	ENST00000302475	174	MCC
ENSG00000171444	MCC	2518.88949898287	-0.12888402832604	0.251722556087228	-0.512008261513833	0.60864522760863	0.940452759760722	MCC	2518.88949898287	0.615905133757147	0.305460270299103	2.0163183027176	0.043766702244066	0.6851916600578	MCC	2518.88949898287	0.731374174799421	0.311708014471982	2.34634382448694	0.0189586096089861	0.547616158755977	MCC	FALSE	FALSE	FALSE	5	113488537	113488738	202	*	KOS_2h_peak_12746	70	.	5.33953	10.38589	7.09951	67	Promoter (<=1kb)	5	113022106	113488453	466348	2	ENST00000408903	-84	MCC	5	113294629	113294764	136	*	KOS_4h_peak_1168	77	.	7.60953	12.7015	7.75994	45	Promoter (<=1kb)	5	113022106	113294938	272833	2	ENST00000302475	174	MCC
ENSG00000171444	MCC	2518.88949898287	-0.12888402832604	0.251722556087228	-0.512008261513833	0.60864522760863	0.940452759760722	MCC	2518.88949898287	0.615905133757147	0.305460270299103	2.0163183027176	0.043766702244066	0.6851916600578	MCC	2518.88949898287	0.731374174799421	0.311708014471982	2.34634382448694	0.0189586096089861	0.547616158755977	MCC	FALSE	FALSE	FALSE	5	113264248	113264364	117	*	KOS_2h_peak_12743	42	.	4.20679	7.29784	4.22382	42	Intron (ENST00000302475/ENSG00000171444, intron 1 of 16)	5	113026132	113234677	208546	2	ENST00000515367	-29571	MCC	5	113294629	113294764	136	*	KOS_4h_peak_1168	77	.	7.60953	12.7015	7.75994	45	Promoter (<=1kb)	5	113022106	113294938	272833	2	ENST00000302475	174	MCC
ENSG00000171466	ZNF562	382.441781805183	0.0212149357570643	0.28251841969544	0.075092221526421	0.94014133667496	0.993572764794717	ZNF562	382.441781805183	0.905146973989228	0.343829254015682	2.63254788072206	0.00847470767814182	0.334455119628673	ZNF562	382.441781805183	-0.0603880303868308	0.355732397181723	-0.169756903968412	0.86520132056248	0.999855349557366	ZNF562	FALSE	FALSE	FALSE	19	9674801	9675135	335	*	KOS_2h_peak_7906	125	.	6.83603	16.13598	12.55447	152	Promoter (<=1kb)	19	9641807	9675100	33294	2	ENST00000453372	0	ZNF562	19	9674996	9675082	87	*	KOS_4h_peak_745	17	.	3.9985	5.86251	1.70983	1	Promoter (<=1kb)	19	9641808	9675058	33251	2	ENST00000293648	0	ZNF562
ENSG00000171467	ZNF318	3066.44522102723	0.208648420633882	0.223326082749353	0.934276991138808	0.350161029898763	0.876612838878162	ZNF318	3066.44522102723	0.200261525256784	0.2732754352122	0.732819344341284	0.463668621266484	0.938236965825598	ZNF318	3066.44522102723	-0.0676909236598512	0.276459146946282	-0.244849643817371	0.806572853367283	0.999855349557366	ZNF318	FALSE	FALSE	FALSE	6	43368812	43369721	910	*	KOS_2h_peak_13684	484	.	12.99564	52.77706	48.41059	212	Promoter (<=1kb)	6	43311133	43369478	58346	2	ENST00000605935	0	ZNF318	6	43368934	43369121	188	*	KOS_4h_peak_1248	63	.	5.99776	11.20445	6.37681	107	Promoter (<=1kb)	6	43311133	43369478	58346	2	ENST00000605935	357	ZNF318
ENSG00000171476	HOPX	6.31268035633044	3.1414022195582	1.52395571256635	2.06134744839013	0.0392699045505063	NA	HOPX	6.31268035633044	-1.41141508833283	1.65890393001419	-0.850811829905516	0.394873889100691	NA	HOPX	6.31268035633044	0.679350125650964	2.39060611167483	0.284174846844602	0.77627639050052	NA	HOPX	NA	FALSE	FALSE	4	56655233	56655882	650	*	KOS_2h_peak_12027	145	.	6.19827	18.19759	14.52958	279	Promoter (<=1kb)	4	56647998	56656304	8307	2	ENST00000503639	422	HOPX	4	56655434	56655505	72	*	KOS_4h_peak_1119	56	.	6.59493	10.34993	5.60506	28	Promoter (<=1kb)	4	56647998	56656304	8307	2	ENST00000503639	799	HOPX
